ts_ms,heap_mb,total_mb,num_gc,pause_ms
1766168609806,1352.91,12825.09,168,83.88
1766168609907,1353.55,12946.06,169,83.88
1766168610005,1332.06,13045.48,170,83.88
1766168610075,1234.06,13067.09,171,83.88
1766168610111,1339.48,13172.51,171,83.88
1766168610185,1235.88,13189.01,172,83.88
1766168610209,1317.51,13270.64,172,83.88
1766168610293,1235.07,13310.13,173,83.88
1766168610335,1350.73,13425.78,173,83.88
1766168610401,1243.51,13431.51,174,83.88
1766168610420,1306.12,13494.13,174,83.88
1766168610511,1244.73,13553.47,175,83.88
1766168610512,1244.91,13553.65,175,83.88
1766168610553,1366.75,13675.49,175,83.88
1766168610635,1252.00,13682.69,176,83.88
1766168610665,1366.86,13797.55,176,83.88
1766168610754,1269.28,13819.19,177,84.39
1766168610755,1334.51,13884.42,177,84.39
1766168610835,1248.35,13923.94,178,84.39
1766168610864,1341.28,14016.87,178,84.39
1766168610940,1248.02,14046.33,179,84.39
1766168610959,1311.95,14110.26,179,84.39
1766168611049,1258.88,14168.76,180,84.39
1766168611062,1305.72,14215.60,180,84.39
1766168611159,1260.01,14292.33,181,84.39
1766168611161,1260.33,14292.64,181,84.39
1766168611243,1259.93,14415.80,182,86.84
1766168611305,1381.85,14537.73,182,86.84
1766168611371,1263.02,14539.67,183,86.84
1766168611415,1381.05,14657.70,183,86.84
1766168611480,1265.41,14663.44,184,86.84
1766168611509,1346.67,14744.70,184,86.84
1766168611592,1278.33,14789.01,185,86.84
1766168611605,1320.40,14831.07,185,86.84
1766168611704,1279.44,14914.49,186,86.84
1766168611707,1280.29,14915.34,186,86.84
1766168611821,1290.11,15040.02,187,86.84
1766168611821,1290.15,15040.05,187,86.84
1766168611865,1416.61,15166.51,187,86.84
1766168611931,1294.20,15168.06,188,86.84
1766168611974,1367.84,15241.70,188,86.84
1766168612041,1305.47,15294.06,189,88.36
1766168612064,1380.46,15369.05,189,88.36
1766168612154,1306.67,15422.14,190,88.36
1766168612154,1306.67,15422.14,190,88.36
1766168612259,1306.70,15550.25,191,88.36
1766168612259,1306.93,15550.47,191,88.36
1766168612305,1434.95,15678.50,191,88.36
1766168612419,1442.05,15807.34,192,101.48
1766168612754,1454.08,16197.20,195,102.04
1766168612952,1405.94,16397.58,197,102.04
1766168612969,1448.64,16440.28,197,102.04
1766168613045,1336.67,16459.35,198,102.04
1766168613064,1400.37,16523.06,198,102.04
1766168613159,1342.52,16590.47,199,102.04
1766168613159,1342.56,16590.50,199,102.04
1766168613205,1474.21,16722.15,199,102.04
1766168613315,1474.60,16853.65,200,102.04
1766168613382,1344.56,16854.82,201,102.58
1766168613411,1432.86,16943.12,201,102.58
1766168613498,1343.74,16985.76,202,103.09
1766168613510,1387.35,17029.38,202,103.09
1766168613612,1343.67,17117.49,203,104.60
1766168613612,1343.71,17117.52,203,104.60
1766168613658,1475.58,17249.40,203,104.60
1766168613731,1352.14,17249.42,204,104.60
1766168613756,1435.56,17332.84,204,104.60
1766168613849,1353.06,17382.04,205,104.60
1766168613864,1405.86,17434.85,205,104.60
1766168613970,1355.70,17514.82,206,104.60
1766168613971,1356.03,17515.15,206,104.60
1766168614013,1470.10,17629.22,206,104.60
1766168614089,1355.86,17647.75,207,104.60
1766168614117,1442.76,17734.65,207,104.60
1766168614204,1355.84,17780.67,208,104.60
1766168614204,1355.87,17780.70,208,104.60
1766168614318,1359.02,17913.73,209,104.60
1766168614320,1359.25,17913.96,209,104.60
1766168614365,1492.34,18047.05,209,104.60
1766168614434,1367.44,18047.17,210,104.60
1766168614479,1447.09,18126.82,210,104.60
1766168614549,1370.33,18181.40,211,104.60
1766168614568,1437.30,18248.37,211,104.60
1766168614665,1379.82,18315.82,212,104.60
1766168614666,1379.83,18315.82,212,104.60
1766168614712,1514.83,18450.83,212,104.60
1766168614797,1380.67,18451.09,213,104.60
1766168614808,1416.93,18487.35,213,104.60
1766168614918,1380.79,18586.48,214,104.60
1766168614918,1380.79,18586.48,214,104.60
1766168614955,1495.60,18701.29,214,104.60
1766168615039,1380.75,18721.83,215,104.60
1766168615084,1516.06,18857.13,215,104.60
1766168615156,1383.92,18858.24,216,104.60
1766168615156,1383.93,18858.25,216,104.60
1766168615249,1383.16,18993.89,217,104.60
1766168615290,1448.31,19059.04,217,104.60
1766168615312,1504.92,19115.65,217,104.60
1766168615385,1396.41,19131.34,218,104.60
1766168615414,1458.10,19193.03,218,104.60
1766168615504,1399.93,19268.36,219,105.10
1766168615505,1399.97,19268.40,219,105.10
1766168615622,1400.13,19405.58,220,105.10
1766168615622,1400.20,19405.65,220,105.10
1766168615659,1514.72,19520.17,220,105.10
1766168615749,1400.30,19542.93,221,105.10
1766168615769,1469.70,19612.33,221,105.10
1766168615872,1407.40,19680.31,222,105.10
1766168615872,1407.41,19680.31,222,105.10
1766168615920,1545.22,19818.13,222,105.10
1766168616002,1408.04,19818.33,223,105.10
1766168616019,1469.81,19880.10,223,105.10
1766168616127,1408.03,19956.30,224,105.10
1766168616128,1408.03,19956.30,224,105.10
1766168616173,1545.98,20094.25,224,105.10
1766168616258,1408.15,20094.38,225,105.10
1766168616258,1408.20,20094.44,225,105.10
1766168616304,1547.27,20233.50,225,105.10
1766168616393,1419.23,20234.37,226,105.10
1766168616422,1557.95,20373.09,226,105.10
1766168616505,1432.36,20377.10,227,105.50
1766168616505,1432.37,20377.10,227,105.50
1766168616554,1572.70,20517.44,227,105.50
1766168616633,1429.73,20517.58,228,105.50
1766168616656,1543.49,20631.34,228,105.50
1766168616746,1439.15,20658.61,229,105.50
1766168616769,1504.26,20723.72,229,105.50
1766168616871,1439.05,20799.62,230,106.07
1766168616871,1439.06,20799.63,230,106.07
1766168616919,1580.07,20940.64,230,106.07
1766168616995,1443.34,20943.78,231,106.07
1766168617009,1492.29,20992.74,231,106.07
1766168617117,1442.17,21085.33,232,107.08
1766168617119,1442.20,21085.36,232,107.08
1766168617154,1550.10,21193.25,232,107.08
1766168617242,1452.10,21227.14,233,107.08
1766168617263,1519.52,21294.56,233,107.08
1766168617366,1452.58,21369.43,234,107.08
1766168617368,1452.66,21369.51,234,107.08
1766168617406,1575.19,21492.04,234,107.08
1766168617490,1453.94,21511.82,235,107.08
1766168617503,1496.14,21554.01,235,107.08
1766168617615,1454.05,21654.30,236,107.08
