ts_ms,heap_mb,total_mb,num_gc,pause_ms
1766169183389,1388.49,16932.05,190,41.06
1766169183494,1389.44,17068.32,191,41.06
1766169183496,1389.54,17068.42,191,41.06
1766169183540,1516.07,17194.95,191,41.06
1766169183609,1395.22,17205.52,192,54.10
1766169183650,1509.30,17319.60,192,54.10
1766169183735,1394.97,17342.51,193,54.10
1766169183761,1443.46,17391.01,193,54.10
1766169183855,1395.52,17479.28,194,54.10
1766169183855,1395.56,17479.32,194,54.10
1766169183902,1532.28,17616.05,194,54.10
1766169183974,1395.66,17616.19,195,54.10
1766169184013,1465.35,17685.88,195,54.10
1766169184085,1408.24,17753.13,196,54.10
1766169184110,1456.89,17801.78,196,54.10
1766169184205,1409.50,17891.33,197,54.10
1766169184205,1409.50,17891.33,197,54.10
1766169184252,1516.72,17998.55,197,54.10
1766169184329,1425.63,18035.33,198,54.10
1766169184350,1522.96,18132.67,198,54.10
1766169184435,1436.36,18177.29,199,55.62
1766169184446,1483.06,18223.98,199,55.62
1766169184529,1442.89,18318.45,200,55.62
1766169184553,1462.82,18338.38,200,55.62
1766169184590,1572.77,18448.33,200,55.62
1766169184672,1443.58,18459.84,201,55.62
1766169184699,1532.49,18548.75,201,55.62
1766169184788,1443.49,18601.37,202,55.62
1766169184788,1443.49,18601.37,202,55.62
1766169184839,1585.03,18742.91,202,55.62
1766169184906,1443.95,18743.35,203,55.62
1766169184951,1579.56,18878.96,203,55.62
1766169185025,1449.89,18884.59,204,55.62
1766169185045,1523.53,18958.23,204,55.62
1766169185148,1450.55,19026.86,205,55.62
1766169185148,1450.55,19026.86,205,55.62
1766169185198,1592.74,19169.05,205,55.62
1766169185266,1463.83,19169.12,206,55.62
1766169185315,1607.24,19312.54,206,55.62
1766169185384,1476.27,19314.56,207,56.13
1766169185433,1621.06,19459.35,207,56.13
1766169185503,1478.77,19459.42,208,57.65
1766169185503,1478.80,19459.45,208,57.65
1766169185543,1599.41,19580.07,208,57.65
1766169185629,1488.46,19604.74,209,59.16
1766169185644,1535.77,19652.05,209,59.16
1766169185752,1489.13,19750.74,210,59.16
1766169185752,1489.14,19750.74,210,59.16
1766169185801,1617.93,19879.54,210,59.16
1766169185878,1489.50,19896.85,211,59.16
1766169185898,1559.63,19966.97,211,59.16
1766169185998,1489.63,20042.89,212,60.70
1766169186013,1542.98,20096.24,212,60.70
1766169186044,1629.71,20182.96,212,60.70
1766169186127,1489.74,20189.04,213,60.70
1766169186139,1534.15,20233.45,213,60.70
1766169186251,1489.65,20335.08,214,60.70
1766169186251,1489.68,20335.11,214,60.70
1766169186301,1635.80,20481.24,214,60.70
1766169186377,1501.59,20481.26,215,60.70
1766169186426,1648.84,20628.51,215,60.70
1766169186499,1517.34,20630.51,216,60.70
1766169186499,1517.34,20630.51,216,60.70
1766169186549,1658.41,20771.57,216,60.70
1766169186628,1529.77,20779.61,217,60.70
1766169186641,1574.65,20824.49,217,60.70
1766169186758,1535.97,20929.78,218,60.70
1766169186759,1536.07,20929.88,218,60.70
1766169186807,1686.82,21080.63,218,60.70
1766169186886,1539.45,21080.66,219,60.70
1766169186898,1587.28,21128.50,219,60.70
1766169187009,1547.64,21232.55,220,60.70
1766169187009,1547.74,21232.65,220,60.70
1766169187046,1658.87,21343.78,220,60.70
1766169187141,1548.34,21384.50,221,60.70
1766169187141,1548.42,21384.58,221,60.70
1766169187193,1699.14,21535.30,221,60.70
1766169187265,1548.27,21536.38,222,60.70
1766169187304,1669.03,21657.14,222,60.70
1766169187397,1551.50,21688.38,223,60.70
1766169187397,1551.51,21688.38,223,60.70
1766169187448,1704.06,21840.93,223,60.70
1766169187523,1563.25,21841.02,224,62.97
1766169187548,1646.90,21924.67,224,62.97
1766169187660,1574.75,21994.55,225,62.97
1766169187661,1574.75,21994.56,225,62.97
1766169187712,1729.36,22149.17,225,62.97
1766169187789,1578.24,22149.20,226,64.48
1766169187789,1578.27,22149.23,226,64.48
1766169187842,1733.26,22304.22,226,64.48
1766169187921,1588.71,22304.24,227,64.48
1766169187976,1742.85,22458.39,227,64.48
1766169188052,1589.66,22460.09,228,64.48
1766169188054,1589.81,22460.25,228,64.48
1766169188091,1707.92,22578.36,228,64.48
1766169188189,1596.49,22616.22,229,64.48
1766169188189,1596.51,22616.25,229,64.48
1766169188248,1753.12,22772.86,229,64.48
1766169188326,1599.67,22772.90,230,64.48
1766169188350,1677.99,22851.21,230,64.48
1766169188461,1602.35,22929.93,231,64.48
1766169188461,1602.35,22929.94,231,64.48
1766169188513,1749.93,23077.52,231,64.48
1766169188594,1615.44,23087.33,232,64.48
1766169188594,1615.44,23087.33,232,64.48
1766169188652,1772.91,23244.80,232,64.48
1766169188730,1617.71,23245.96,233,64.48
1766169188752,1669.41,23297.65,233,64.48
1766169188791,1776.26,23404.50,233,64.48
1766169188864,1618.05,23404.65,234,66.01
1766169188890,1709.78,23496.38,234,66.01
1766169189001,1618.46,23563.41,235,66.46
1766169189002,1618.49,23563.44,235,66.46
1766169189054,1775.78,23720.74,235,66.46
1766169189132,1618.40,23722.12,236,66.46
1766169189145,1666.52,23770.24,236,66.46
1766169189267,1618.50,23880.92,237,66.46
1766169189312,1750.74,24013.16,237,66.46
1766169189398,1630.81,24039.77,238,66.46
1766169189399,1630.84,24039.80,238,66.46
1766169189455,1790.76,24199.72,238,66.46
1766169189537,1632.09,24199.77,239,66.46
1766169189541,1646.50,24214.18,239,66.46
1766169189594,1790.83,24358.51,239,66.46
1766169189670,1632.36,24360.05,240,66.46
1766169189726,1792.37,24520.06,240,66.46
1766169189809,1632.49,24520.17,241,66.46
1766169189813,1632.52,24520.21,241,66.46
1766169189870,1792.53,24680.22,241,66.46
1766169189947,1638.96,24684.22,242,66.46
1766169189947,1638.96,24684.23,242,66.46
1766169189995,1774.00,24819.27,242,66.46
1766169190082,1644.08,24846.76,243,66.46
1766169190096,1695.75,24898.43,243,66.46
1766169190138,1805.26,25007.94,243,66.46
1766169190211,1643.04,25007.96,244,66.46
1766169190267,1732.44,25097.36,244,66.46
1766169190344,1643.12,25169.24,245,66.46
1766169190344,1643.12,25169.24,245,66.46
1766169190399,1804.18,25330.30,245,66.46
1766169190478,1643.05,25330.32,246,66.46
1766169190536,1804.35,25491.63,246,66.46
1766169190591,1653.44,25491.65,247,66.46
1766169190612,1654.41,25492.62,247,66.46
1766169190669,1815.70,25653.90,247,66.46
1766169190744,1662.30,25653.94,248,66.94
1766169190744,1662.30,25653.95,248,66.94
1766169190800,1825.34,25816.98,248,66.94
1766169190878,1663.12,25817.04,249,66.94
1766169190892,1706.32,25860.25,249,66.94
1766169191015,1663.29,25980.23,250,66.94
1766169191015,1663.29,25980.23,250,66.94
1766169191041,1744.21,26061.15,250,66.94
1766169191156,1663.38,26143.45,251,66.94
1766169191156,1663.39,26143.46,251,66.94
1766169191211,1826.32,26306.39,251,66.94
1766169191289,1663.19,26306.48,252,67.95
1766169191289,1663.19,26306.48,252,67.95
1766169191343,1813.71,26457.01,252,67.95
1766169191428,1663.52,26469.83,253,67.95
1766169191441,1709.60,26515.91,253,67.95
1766169191563,1665.77,26632.92,254,67.95
1766169191563,1665.79,26632.94,254,67.95
1766169191591,1755.27,26722.42,254,67.95
1766169191711,1670.54,26799.19,255,68.46
1766169191711,1672.49,26801.14,255,68.46
1766169191765,1834.30,26962.94,255,68.46
1766169191844,1668.07,26962.97,256,68.46
1766169191844,1668.51,26963.40,256,68.46
1766169191892,1809.06,27103.95,256,68.46
1766169191983,1668.05,27126.57,257,68.46
1766169192039,1831.34,27289.85,257,68.46
1766169192123,1668.09,27290.03,258,68.46
1766169192148,1755.07,27377.01,258,68.46
1766169192262,1668.24,27453.63,259,68.46
1766169192263,1668.33,27453.73,259,68.46
1766169192321,1831.71,27617.10,259,68.46
1766169192413,1679.70,27617.23,260,68.46
1766169192417,1679.70,27617.23,260,68.46
1766169192476,1844.67,27782.19,260,68.46
1766169192561,1690.14,27782.23,261,68.46
1766169192561,1690.14,27782.24,261,68.46
1766169192591,1786.03,27878.13,261,68.46
1766169192698,1690.85,27947.95,262,68.46
1766169192698,1690.85,27947.95,262,68.46
1766169192753,1856.50,28113.60,262,68.46
1766169192838,1690.99,28113.80,263,68.46
1766169192839,1691.16,28113.97,263,68.46
1766169192895,1855.18,28277.99,263,68.46
1766169192976,1694.95,28280.83,264,69.52
1766169192990,1748.26,28334.15,264,69.52
1766169193118,1696.91,28447.27,265,69.52
1766169193142,1783.67,28534.03,265,69.52
1766169193259,1696.85,28613.54,266,70.03
1766169193259,1696.88,28613.57,266,70.03
1766169193317,1863.30,28779.99,266,70.03
1766169193404,1702.14,28780.09,267,70.03
1766169193404,1702.17,28780.12,267,70.03
1766169193448,1836.63,28914.58,267,70.03
1766169193546,1702.48,28946.86,268,70.03
1766169193546,1702.52,28946.89,268,70.03
1766169193602,1869.54,29113.91,268,70.03
1766169193691,1711.33,29114.09,269,70.03
1766169193691,1711.37,29114.13,269,70.03
1766169193746,1878.98,29281.74,269,70.03
1766169193840,1722.31,29284.74,270,70.03
1766169193840,1778.58,29341.00,270,70.03
1766169193967,1735.81,29453.11,271,70.03
1766169193990,1813.02,29530.31,271,70.03
1766169194111,1749.28,29625.92,272,70.03
1766169194111,1749.31,29625.95,272,70.03
1766169194172,1903.50,29780.14,272,70.03
1766169194257,1762.38,29797.74,273,70.03
1766169194257,1762.39,29797.74,273,70.03
1766169194315,1935.31,29970.66,273,70.03
1766169194410,1774.98,29970.69,274,70.03
1766169194411,1775.12,29970.82,274,70.03
1766169194449,1902.76,30098.47,274,70.03
1766169194555,1777.53,30145.10,275,70.03
1766169194555,1777.53,30145.10,275,70.03
1766169194617,1951.86,30319.43,275,70.03
1766169194704,1788.13,30319.47,276,70.03
1766169194704,1788.31,30319.65,276,70.03
1766169194741,1896.19,30427.53,276,70.03
1766169194852,1791.86,30495.94,277,70.03
1766169194852,1791.87,30495.94,277,70.03
1766169194912,1967.66,30671.74,277,70.03
1766169194970,1800.18,30671.84,278,70.03
1766169195020,1831.51,30703.17,278,70.03
1766169195042,1940.50,30812.16,278,70.03
1766169195144,1803.75,30848.53,279,70.03
1766169195144,1803.75,30848.53,279,70.03
1766169195210,1980.42,31025.20,279,70.03
1766169195298,1803.90,31025.36,280,70.03
1766169195298,1803.90,31025.36,280,70.03
1766169195346,1949.16,31170.62,280,70.03
1766169195448,1810.60,31203.38,281,70.62
1766169195448,1810.61,31203.38,281,70.62
1766169195510,1988.20,31380.98,281,70.62
1766169195597,1813.09,31381.19,282,70.62
1766169195597,1813.10,31381.19,282,70.62
1766169195663,1991.28,31559.37,282,70.62
1766169195750,1816.66,31559.99,283,70.62
1766169195750,1816.70,31560.03,283,70.62
1766169195803,1973.70,31717.03,283,70.62
1766169195899,1816.21,31738.07,284,70.62
1766169195899,1816.23,31738.09,284,70.62
1766169195962,1994.38,31916.24,284,70.62
1766169196049,1816.57,31916.37,285,71.62
1766169196049,1816.57,31916.38,285,71.62
1766169196111,1994.58,32094.38,285,71.62
1766169196197,1819.88,32095.53,286,72.17
1766169196209,1827.98,32103.64,286,72.17
1766169196238,1919.83,32195.48,286,72.17
1766169196361,1829.01,32274.12,287,72.17
1766169196361,1829.01,32274.12,287,72.17
1766169196420,2008.40,32453.51,287,72.17
1766169196511,1830.19,32453.58,288,72.17
1766169196511,1830.19,32453.58,288,72.17
1766169196572,2009.93,32633.32,288,72.17
1766169196669,1833.17,32633.59,289,72.17
1766169196669,1833.19,32633.62,289,72.17
1766169196728,2001.34,32801.77,289,72.17
1766169196822,1833.18,32813.50,290,72.17
1766169196843,1915.91,32896.22,290,72.17
1766169196975,1837.00,32993.40,291,72.17
1766169196996,1892.41,33048.82,291,72.17
1766169197045,2017.02,33173.43,291,72.17
1766169197132,1849.80,33174.83,292,72.17
1766169197146,1897.51,33222.54,292,72.17
1766169197196,2029.66,33354.69,292,72.17
1766169197288,1851.11,33356.42,293,73.68
1766169197288,1851.59,33356.90,293,73.68
1766169197341,2006.77,33512.08,293,73.68
1766169197439,1864.82,33538.02,294,73.68
1766169197439,1864.85,33538.05,294,73.68
1766169197492,2024.06,33697.26,294,73.68
1766169197592,1871.59,33721.19,295,73.68
1766169197592,1871.62,33721.22,295,73.68
1766169197656,2055.13,33904.73,295,73.68
1766169197741,1883.34,33904.75,296,73.68
1766169197742,1883.36,33904.78,296,73.68
1766169197805,2068.29,34089.71,296,73.68
1766169197896,1900.23,34089.77,297,73.68
1766169197896,1900.25,34089.79,297,73.68
1766169197959,2086.63,34276.17,297,73.68
1766169198051,1904.91,34276.30,298,73.68
1766169198051,1904.94,34276.33,298,73.68
1766169198115,2091.88,34463.27,298,73.68
1766169198269,2093.54,34650.22,299,73.68
1766169198269,2093.55,34650.23,299,73.68
1766169198524,1909.00,34839.62,301,74.68
1766169198571,2023.17,34953.79,301,74.68
1766169198668,1908.64,35024.13,302,74.68
1766169198668,1908.65,35024.13,302,74.68
1766169198734,2095.76,35211.25,302,74.68
1766169198828,1912.36,35211.86,303,74.68
1766169198891,2099.92,35399.41,303,74.68
1766169198984,1913.87,35399.46,304,74.68
1766169198999,1951.11,35436.69,304,74.68
1766169199055,2088.03,35573.61,304,74.68
1766169199151,1914.42,35587.16,305,74.68
1766169199151,1914.43,35587.17,305,74.68
1766169199217,2101.60,35774.34,305,74.68
1766169199309,1914.93,35774.87,306,75.19
1766169199309,1914.97,35774.90,306,75.19
1766169199374,2102.12,35962.05,306,75.19
1766169199471,1915.57,35962.72,307,75.19
1766169199472,1915.60,35962.75,307,75.19
1766169199535,2103.72,36150.87,307,75.19
1766169199628,1918.02,36151.11,308,76.20
1766169199696,2105.91,36339.00,308,76.20
1766169199793,1917.74,36339.18,309,76.20
1766169199793,1917.77,36339.20,309,76.20
1766169199860,2105.55,36526.98,309,76.20
1766169199954,1918.33,36527.30,310,76.20
1766169199955,1918.37,36527.34,310,76.20
1766169199998,2032.99,36641.96,310,76.20
1766169200144,1918.35,36715.25,311,76.20
1766169200144,1918.35,36715.25,311,76.20
1766169200216,2106.34,36903.24,311,76.20
1766169200328,1921.70,36903.43,312,76.20
1766169200328,1921.73,36903.46,312,76.20
1766169200402,2110.00,37091.73,312,76.20
1766169200521,1923.29,37091.94,313,76.20
1766169200521,1923.31,37091.96,313,76.20
1766169200551,2015.20,37183.85,313,76.20
1766169200596,2111.97,37280.62,313,76.20
1766169200702,1928.78,37284.05,314,76.20
1766169200704,1928.84,37284.11,314,76.20
1766169200779,2117.94,37473.21,314,76.20
1766169200888,1926.40,37473.23,315,76.20
1766169200889,1926.57,37473.40,315,76.20
1766169200939,2075.87,37622.70,315,76.20
1766169201063,1925.94,37661.92,316,76.20
1766169201064,1925.96,37661.94,316,76.20
1766169201112,2008.53,37744.51,316,76.20
1766169201138,2114.58,37850.56,316,76.20
1766169201241,1925.92,37850.59,317,76.73
1766169201254,1925.93,37850.59,317,76.73
1766169201310,2086.70,38011.36,317,76.73
1766169201428,1929.70,38040.28,318,76.73
1766169201443,1985.38,38095.96,318,76.73
1766169201495,2118.81,38229.39,318,76.73
1766169201596,1930.10,38229.49,319,76.73
1766169201597,1930.17,38229.56,319,76.73
1766169201651,2070.59,38369.98,319,76.73
1766169201778,1929.99,38418.59,320,76.73
1766169201779,1930.02,38418.62,320,76.73
1766169201795,1978.25,38466.85,320,76.73
1766169201855,2119.04,38607.64,320,76.73
1766169201962,1931.38,38608.06,321,76.73
1766169201962,1931.38,38608.06,321,76.73
1766169202038,2120.65,38797.33,321,76.73
1766169202039,2120.66,38797.34,321,76.73
1766169202143,1933.72,38797.36,322,76.73
1766169202143,1933.72,38797.37,322,76.73
1766169202220,2123.15,38986.79,322,76.73
1766169202329,1934.53,38986.85,323,77.24
1766169202335,1934.53,38986.85,323,77.24
