ts_ms,heap_mb,total_mb,num_gc,pause_ms
1766168696386,955.44,1014.28,9,1.51
1766168696454,975.59,1108.11,10,1.51
1766168696492,1063.15,1195.68,10,1.51
1766168696541,978.32,1204.77,11,1.51
1766168696621,977.99,1300.40,12,1.51
1766168696635,1011.94,1334.35,12,1.51
1766168696709,978.08,1396.51,13,1.51
1766168696748,1074.19,1492.62,13,1.51
1766168696786,978.41,1492.86,14,1.51
1766168696875,978.30,1588.86,15,1.51
1766168696900,1017.29,1627.85,15,1.51
1766168696956,978.49,1685.11,16,1.51
1766168696991,1074.59,1781.21,16,1.51
1766168697041,978.77,1781.54,17,1.51
1766168697118,978.53,1877.48,18,1.51
1766168697132,1021.76,1920.70,18,1.51
1766168697206,978.76,1973.77,19,2.24
1766168697243,1074.87,2069.88,19,2.24
1766168697285,979.04,2070.26,20,2.24
1766168697372,978.64,2166.12,21,2.24
1766168697384,1017.54,2205.02,21,2.24
1766168697452,978.95,2262.44,22,2.24
1766168697489,1074.98,2358.46,22,2.24
1766168697542,979.00,2358.76,23,2.24
1766168697625,978.97,2454.83,24,2.24
1766168697639,1020.13,2495.99,24,2.24
1766168697715,979.07,2551.12,25,2.24
1766168697743,1053.20,2625.25,25,2.24
1766168697805,978.96,2647.26,26,2.24
1766168697843,1075.04,2743.35,26,2.24
1766168697894,979.38,2743.78,27,2.24
1766168697977,979.34,2840.01,28,2.24
1766168697999,1014.46,2875.14,28,2.24
1766168698062,979.28,2935.98,29,2.24
1766168698098,1075.06,3031.76,29,2.24
1766168698145,979.38,3032.30,30,3.75
1766168698182,1073.07,3126.00,30,3.75
1766168698236,979.61,3128.82,31,5.26
1766168698318,979.49,3224.98,32,5.26
1766168698352,1075.38,3320.88,32,5.26
1766168698407,979.42,3321.04,33,5.26
1766168698442,1075.48,3417.10,33,5.26
1766168698489,980.00,3417.87,34,5.26
1766168698561,979.40,3513.52,35,5.26
1766168698605,993.53,3527.65,35,5.26
1766168698667,979.46,3609.64,36,5.26
1766168698691,1048.09,3678.26,36,5.26
1766168698758,979.40,3705.79,37,5.26
1766168698794,1070.88,3797.27,37,5.26
1766168698839,979.72,3802.24,38,5.26
1766168698929,979.49,3898.31,39,5.26
1766168698941,1013.58,3932.40,39,5.26
1766168699013,979.49,3994.46,40,5.26
1766168699038,1049.44,4064.40,40,5.26
1766168699103,979.56,4090.65,41,5.26
1766168699139,1075.63,4186.73,41,5.26
1766168699189,979.92,4187.18,42,5.26
1766168699275,979.63,4283.14,43,5.26
1766168699287,1015.20,4318.72,43,5.26
1766168699354,991.12,4390.83,44,5.26
1766168699389,1076.20,4475.91,44,5.26
1766168699476,1075.05,4570.93,45,15.10
1766168699521,995.17,4572.35,46,15.10
1766168699558,1092.68,4669.85,46,15.10
1766168699611,996.66,4670.04,47,15.10
1766168699634,1064.49,4737.87,47,15.10
1766168699732,998.24,4768.30,48,15.10
1766168699963,1010.52,5069.82,51,15.10
1766168699999,1100.87,5160.18,51,15.10
1766168700049,1007.80,5160.77,52,15.10
1766168700084,1101.65,5254.62,52,15.10
1766168700169,1087.09,5338.56,53,16.11
1766168700229,1015.00,5358.92,54,16.11
1766168700242,1057.44,5401.36,54,16.11
1766168700321,1015.47,5458.52,55,16.11
1766168700332,1053.74,5496.79,55,16.11
1766168700441,1115.28,5657.93,56,16.11
1766168700681,1050.91,5885.63,59,16.11
1766168700702,1105.97,5940.70,59,16.11
1766168700762,1023.33,5957.93,60,16.11
1766168700799,1104.83,6039.42,60,16.11
1766168700855,1023.63,6058.59,61,16.11
1766168700891,1123.95,6158.91,61,16.11
1766168700944,1035.84,6171.41,62,16.11
1766168701029,1032.68,6259.58,63,16.11
1766168701066,1133.89,6360.79,63,16.11
1766168701119,1033.59,6361.03,64,16.11
1766168701134,1080.38,6407.82,64,16.11
1766168701211,1036.29,6462.54,65,16.11
1766168701247,1137.81,6564.07,65,16.11
1766168701297,1042.47,6570.23,66,16.11
1766168701385,1036.46,6665.88,67,16.11
1766168701397,1076.47,6705.89,67,16.11
1766168701473,1037.14,6767.60,68,16.11
1766168701491,1091.41,6821.87,68,16.11
1766168701564,1043.54,6869.42,69,16.11
1766168701582,1096.17,6922.05,69,16.11
1766168701654,1052.60,6971.93,70,16.11
1766168701683,1134.44,7053.77,70,16.11
1766168701788,1156.21,7178.03,71,16.11
1766168701844,1092.46,7208.06,72,16.11
1766168701927,1072.21,7283.07,73,16.11
1766168701942,1118.32,7329.17,73,16.11
1766168702019,1072.98,7388.26,74,16.11
1766168702042,1143.86,7459.14,74,16.11
1766168702112,1073.18,7493.65,75,16.11
1766168702141,1159.92,7580.39,75,16.11
1766168702202,1073.14,7598.98,76,16.11
1766168702239,1178.67,7704.52,76,16.11
1766168702299,1098.14,7722.22,77,16.84
1766168702332,1187.39,7811.47,77,16.84
1766168702386,1083.22,7813.76,78,17.35
1766168702475,1083.63,7917.97,79,17.35
1766168702499,1123.95,7958.29,79,17.35
1766168702568,1083.53,8024.27,80,17.35
1766168702593,1157.79,8098.53,80,17.35
1766168702662,1083.53,8130.56,81,18.86
1766168702700,1189.77,8236.80,81,18.86
1766168702753,1083.58,8236.91,82,18.86
1766168702791,1185.83,8339.16,82,18.86
1766168702844,1090.52,8344.25,83,18.86
1766168702883,1196.75,8450.48,83,18.86
1766168702935,1091.12,8451.59,84,18.86
1766168703029,1090.10,8557.44,85,18.86
1766168703043,1133.40,8600.74,85,18.86
1766168703122,1090.10,8664.35,86,18.86
1766168703160,1133.05,8707.30,86,18.86
1766168703229,1090.09,8771.25,87,18.86
1766168703245,1134.30,8815.46,87,18.86
1766168703321,1090.12,8878.17,88,18.86
1766168703334,1131.53,8919.58,88,18.86
1766168703417,1090.12,8985.09,89,18.86
1766168703440,1156.48,9051.45,89,18.86
1766168703506,1095.25,9092.10,90,18.86
1766168703532,1168.63,9165.48,90,18.86
1766168703602,1099.03,9199.61,91,18.86
1766168703642,1199.91,9300.49,91,18.86
1766168703704,1102.92,9307.63,92,18.86
1766168703732,1210.80,9415.50,92,18.86
1766168703789,1103.36,9415.98,93,18.86
1766168703881,1105.55,9523.88,94,18.86
1766168703883,1105.73,9524.06,94,18.86
1766168703978,1110.23,9632.45,95,18.86
1766168703994,1165.67,9687.89,95,18.86
1766168704071,1114.85,9741.43,96,20.38
1766168704083,1155.51,9782.09,96,20.38
1766168704167,1115.20,9850.77,97,20.38
1766168704183,1164.73,9900.30,97,20.38
1766168704263,1115.32,9960.21,98,20.38
1766168704300,1190.68,10035.57,98,20.38
1766168704361,1125.06,10069.58,99,20.38
1766168704397,1226.08,10170.59,99,20.38
1766168704454,1136.82,10179.99,100,20.38
1766168704491,1244.58,10287.75,100,20.38
1766168704549,1148.28,10293.25,101,20.38
1766168704589,1259.67,10404.64,101,20.38
1766168704655,1148.76,10405.66,102,20.38
1766168704683,1260.58,10517.48,102,20.38
1766168704738,1153.85,10518.30,103,20.38
1766168704838,1153.77,10631.49,104,20.38
1766168704838,1153.80,10631.52,104,20.38
1766168704937,1153.76,10744.66,105,20.38
1766168704937,1153.83,10744.73,105,20.38
1766168705033,1153.89,10857.79,106,20.38
1766168705034,1153.95,10857.85,106,20.38
1766168705137,1154.02,10970.94,107,20.38
1766168705138,1155.21,10972.12,107,20.38
1766168705235,1154.52,11084.16,108,20.38
1766168705247,1192.04,11121.68,108,20.38
1766168705338,1154.50,11197.36,109,20.38
1766168705339,1154.59,11197.45,109,20.38
1766168705435,1154.50,11310.56,110,20.38
1766168705435,1154.50,11310.56,110,20.38
1766168705532,1163.37,11425.74,111,20.38
1766168705532,1163.41,11425.77,111,20.38
1766168705629,1162.44,11539.96,112,20.38
1766168705642,1207.53,11585.05,112,20.38
1766168705732,1164.90,11654.07,113,20.38
1766168705732,1164.94,11654.11,113,20.38
1766168705831,1165.10,11768.38,114,20.38
1766168705844,1213.23,11816.51,114,20.38
1766168705928,1168.35,11882.67,115,20.38
1766168705941,1213.17,11927.50,115,20.38
1766168706027,1168.64,11997.25,116,20.38
1766168706039,1211.76,12040.37,116,20.38
1766168706128,1168.61,12111.79,117,20.38
1766168706139,1211.13,12154.31,117,20.38
1766168706225,1168.73,12226.34,118,20.89
1766168706238,1215.29,12272.90,118,20.89
1766168706363,1294.05,12456.42,119,20.89
1766168706459,1294.92,12571.89,120,20.89
1766168706519,1179.57,12572.11,121,20.89
1766168706559,1295.14,12687.68,121,20.89
1766168706617,1179.60,12687.73,122,20.89
1766168706658,1295.18,12803.31,122,20.89
1766168706718,1179.66,12803.42,123,20.89
1766168706745,1261.44,12885.20,123,20.89
1766168706815,1179.68,12919.12,124,20.89
1766168706853,1260.62,13000.06,124,20.89
1766168706915,1179.55,13034.69,125,20.89
1766168706941,1259.81,13114.94,125,20.89
1766168707017,1180.11,13150.35,126,20.89
1766168707040,1252.50,13222.74,126,20.89
1766168707134,1257.32,13335.09,127,21.90
1766168707134,1257.52,13335.29,127,21.90
1766168707213,1199.62,13386.16,128,21.90
1766168707238,1279.61,13466.15,128,21.90
1766168707313,1200.22,13503.71,129,21.90
1766168707338,1279.28,13582.78,129,21.90
1766168707409,1209.90,13621.51,130,22.90
1766168707433,1286.31,13697.92,130,22.90
1766168707511,1210.69,13740.09,131,22.90
1766168707538,1293.23,13822.63,131,22.90
1766168707610,1210.81,13858.79,132,22.90
1766168707638,1290.48,13938.46,132,22.90
1766168707714,1210.77,13977.45,133,22.90
1766168707736,1280.29,14046.97,133,22.90
1766168707816,1210.80,14096.13,134,22.90
1766168707843,1291.63,14176.96,134,22.90
1766168707919,1210.77,14214.79,135,22.90
1766168707934,1260.03,14264.05,135,22.90
1766168708019,1219.03,14334.23,136,22.90
1766168708044,1296.05,14411.26,136,22.90
1766168708122,1219.13,14453.77,137,22.90
1766168708136,1270.50,14505.15,137,22.90
1766168708222,1227.45,14573.39,138,22.90
1766168708234,1271.71,14617.66,138,22.90
1766168708327,1228.18,14693.72,139,22.90
1766168708338,1263.61,14729.15,139,22.90
1766168708428,1236.62,14814.19,140,22.90
1766168708449,1305.98,14883.55,140,22.90
1766168708530,1237.43,14935.46,141,22.90
1766168708543,1279.52,14977.55,141,22.90
1766168708630,1248.82,15056.79,142,22.90
1766168708649,1305.40,15113.37,142,22.90
1766168708736,1249.94,15179.24,143,22.90
1766168708741,1249.95,15179.25,143,22.90
1766168708782,1372.35,15301.65,143,22.90
1766168708846,1284.02,15335.78,144,22.90
1766168708941,1258.41,15425.60,145,22.90
1766168708941,1258.41,15425.60,145,22.90
1766168708986,1372.68,15539.87,145,22.90
1766168709042,1258.57,15549.65,146,22.90
1766168709084,1381.20,15672.28,146,22.90
1766168709145,1261.66,15672.45,147,22.90
1766168709188,1382.24,15793.03,147,22.90
1766168709288,1385.50,15919.67,148,22.90
1766168709448,1270.25,16044.46,150,22.90
1766168709489,1385.75,16159.96,150,22.90
1766168709556,1269.97,16167.98,151,22.90
1766168709582,1348.82,16246.83,151,22.90
1766168709655,1280.18,16292.57,152,22.90
1766168709684,1364.07,16376.46,152,22.90
1766168709764,1286.41,16418.32,153,22.90
1766168709807,1412.43,16544.34,153,22.90
1766168709868,1286.74,16544.36,154,22.90
1766168709892,1358.54,16616.17,154,22.90
1766168709978,1295.28,16670.64,155,22.90
1766168709991,1335.01,16710.37,155,22.90
1766168710080,1296.03,16797.66,156,22.90
1766168710098,1356.12,16857.76,156,22.90
1766168710189,1305.70,16924.95,157,22.90
1766168710189,1305.73,16924.98,157,22.90
1766168710235,1433.77,17053.02,157,22.90
1766168710338,1445.98,17182.41,158,22.90
1766168710399,1322.64,17182.83,159,23.41
1766168710437,1431.25,17291.43,159,23.41
1766168710506,1326.34,17312.22,160,23.41
1766168710532,1414.45,17400.33,160,23.41
1766168710613,1338.53,17442.40,161,23.41
1766168710643,1427.80,17531.67,161,23.41
1766168710722,1339.61,17573.65,162,23.41
1766168710734,1386.51,17620.55,162,23.41
1766168710834,1341.07,17705.02,163,23.41
1766168710834,1341.16,17705.11,163,23.41
1766168710940,1341.21,17836.52,164,23.41
1766168710942,1341.21,17836.52,164,23.41
1766168710988,1472.78,17968.10,164,23.41
1766168711052,1342.54,17968.16,165,23.41
1766168711089,1445.23,18070.84,165,23.41
1766168711161,1345.20,18099.94,166,23.41
1766168711185,1418.72,18173.45,166,23.41
1766168711272,1345.27,18231.78,167,23.92
1766168711287,1396.97,18283.48,167,23.92
1766168711380,1345.37,18363.70,168,23.92
1766168711404,1417.93,18436.26,168,23.92
1766168711492,1355.63,18495.68,169,23.92
1766168711493,1356.19,18496.25,169,23.92
1766168711541,1488.57,18628.63,169,23.92
1766168711604,1356.69,18628.72,170,23.92
1766168711652,1460.19,18732.22,170,23.92
1766168711718,1359.55,18761.97,171,23.92
1766168711753,1420.78,18823.20,171,23.92
1766168711832,1361.62,18895.30,172,23.92
1766168711832,1361.87,18895.55,172,23.92
1766168711946,1362.06,19028.90,173,23.92
1766168711946,1362.10,19028.93,173,23.92
1766168711992,1482.69,19149.53,173,23.92
1766168712056,1362.29,19162.54,174,23.92
1766168712098,1486.20,19286.44,174,23.92
1766168712168,1363.48,19296.06,175,24.23
1766168712204,1445.51,19378.08,175,24.23
1766168712278,1373.56,19429.83,176,24.23
1766168712289,1417.24,19473.51,176,24.23
1766168712391,1374.44,19564.48,177,24.23
1766168712392,1374.93,19564.97,177,24.23
1766168712438,1509.14,19699.18,177,24.23
1766168712502,1377.15,19699.51,178,24.23
1766168712548,1510.03,19832.40,178,24.23
1766168712618,1377.29,19834.49,179,24.23
1766168712649,1470.45,19927.65,179,24.23
1766168712733,1377.30,19969.47,180,24.23
1766168712734,1377.60,19969.77,180,24.23
1766168712828,1377.31,20104.47,181,24.23
1766168712880,1476.66,20203.82,181,24.23
1766168712894,1482.77,20209.93,181,24.23
1766168712955,1386.63,20239.63,182,24.23
1766168713004,1522.59,20375.59,182,24.23
