ts_ms,heap_mb,total_mb,num_gc,pause_ms
1766168258066,1186.40,7589.95,96,17.05
1766168258157,1116.08,7618.13,97,17.05
1766168258175,1202.09,7704.14,97,17.05
1766168258234,1103.16,7704.64,98,17.05
1766168258281,1211.00,7812.48,98,17.05
1766168258339,1110.52,7813.01,99,17.05
1766168258366,1167.64,7870.12,99,17.05
1766168258452,1114.47,7922.06,100,18.06
1766168258469,1149.82,7957.41,100,18.06
1766168258565,1119.20,8031.88,101,18.06
1766168258565,1119.25,8031.93,101,18.06
1766168258617,1225.26,8137.94,101,18.06
1766168258714,1157.66,8172.23,102,18.06
1766168258732,1237.37,8251.95,102,18.06
1766168258795,1132.52,8252.60,103,18.06
1766168258821,1188.48,8308.56,103,18.06
1766168258908,1132.94,8363.72,104,18.06
1766168258924,1160.54,8391.32,104,18.06
1766168258964,1244.09,8474.87,104,18.06
1766168259065,1242.41,8582.00,105,18.06
1766168259135,1170.02,8616.56,106,18.06
1766168259175,1253.18,8699.71,106,18.06
1766168259237,1142.32,8700.57,107,18.06
1766168259279,1236.98,8795.24,107,18.06
1766168259349,1142.30,8812.64,108,18.06
1766168259379,1208.55,8878.88,108,18.06
1766168259458,1152.79,8925.27,109,18.06
1766168259484,1184.96,8957.43,109,18.06
1766168259572,1153.31,9038.43,110,18.06
1766168259572,1153.35,9038.46,110,18.06
1766168259622,1266.53,9151.65,110,18.06
1766168259706,1165.37,9163.19,111,18.06
1766168259733,1258.23,9256.05,111,18.06
1766168259793,1153.98,9264.91,112,18.06
1766168259844,1218.57,9329.50,112,18.06
1766168259908,1162.77,9378.18,113,18.06
1766168259935,1190.01,9405.42,113,18.06
1766168259965,1275.93,9491.34,113,18.06
1766168260028,1166.43,9492.64,114,18.06
1766168260080,1252.88,9579.09,114,18.06
1766168260144,1166.34,9606.75,115,18.06
1766168260182,1226.33,9666.75,115,18.06
1766168260261,1166.45,9721.14,116,18.06
1766168260309,1206.46,9761.15,116,18.06
1766168260315,1280.01,9834.70,116,18.06
1766168260378,1170.01,9836.61,117,18.06
1766168260428,1279.03,9945.63,117,18.06
1766168260489,1169.27,9950.99,118,18.06
1766168260539,1237.08,10018.79,118,18.06
1766168260602,1170.92,10065.69,119,18.06
1766168260626,1226.12,10120.88,119,18.06
1766168260719,1171.08,10180.53,120,18.06
1766168260748,1203.77,10213.22,120,18.06
1766168260771,1282.45,10291.90,120,18.06
1766168260838,1171.09,10295.37,121,18.06
1766168260889,1285.15,10409.44,121,18.06
1766168260955,1175.06,10410.28,122,18.06
1766168260985,1221.56,10456.78,122,18.06
1766168261073,1175.37,10525.48,123,18.06
1766168261073,1175.37,10525.48,123,18.06
1766168261124,1289.57,10639.68,123,18.06
1766168261189,1175.60,10640.77,124,18.06
1766168261244,1263.63,10728.80,124,18.06
1766168261309,1177.88,10756.04,125,18.06
1766168261323,1206.05,10784.21,125,18.06
1766168261425,1178.15,10871.53,126,18.06
1766168261425,1178.16,10871.54,126,18.06
1766168261479,1289.00,10982.38,126,18.06
1766168261546,1178.16,10987.02,127,18.06
1766168261578,1241.17,11050.03,127,18.06
1766168261666,1178.62,11102.57,128,18.06
1766168261666,1178.62,11102.57,128,18.06
1766168261720,1294.05,11218.01,128,18.06
1766168261788,1186.61,11218.15,129,18.06
1766168261831,1284.95,11316.50,129,18.06
1766168261905,1190.18,11334.86,130,18.06
1766168261929,1215.88,11360.56,130,18.06
1766168262024,1190.08,11451.46,131,18.06
1766168262024,1190.12,11451.50,131,18.06
1766168262072,1286.08,11547.46,131,18.06
1766168262145,1190.21,11568.18,132,19.08
1766168262172,1253.36,11631.33,132,19.08
1766168262264,1191.49,11684.88,133,19.08
1766168262265,1191.57,11684.96,133,19.08
1766168262318,1307.03,11800.42,133,19.08
1766168262409,1192.17,11802.16,134,19.08
1766168262433,1300.05,11910.04,134,19.08
1766168262501,1192.04,11918.44,135,19.08
1766168262541,1233.66,11960.06,135,19.08
1766168262620,1202.23,12036.74,136,19.08
1766168262620,1202.26,12036.77,136,19.08
1766168262677,1318.91,12153.42,136,19.08
1766168262745,1201.75,12154.54,137,19.08
1766168262784,1269.35,12222.14,137,19.08
1766168262862,1208.13,12272.39,138,19.08
1766168262908,1243.44,12307.70,138,19.08
1766168262918,1319.44,12383.70,138,19.08
1766168262988,1215.78,12390.93,139,19.08
1766168263015,1284.26,12459.41,139,19.08
1766168263108,1217.25,12510.22,140,19.08
1766168263125,1257.38,12550.35,140,19.08
1766168263205,1228.81,12633.09,141,19.08
1766168263277,1335.76,12740.03,141,19.08
1766168263345,1228.38,12753.68,142,20.58
1766168263369,1284.37,12809.67,142,20.58
1766168263448,1231.84,12874.30,143,20.58
1766168263479,1253.73,12896.18,143,20.58
1766168263521,1347.95,12990.40,143,20.58
1766168263590,1236.14,12994.99,144,20.58
1766168263630,1300.59,13059.44,144,20.58
1766168263712,1243.36,13117.24,145,20.58
1766168263725,1273.92,13147.80,145,20.58
1766168263768,1364.17,13238.05,145,20.58
1766168263839,1243.08,13239.20,146,20.58
1766168263892,1321.48,13317.60,146,20.58
1766168263958,1251.38,13361.04,147,20.58
1766168263996,1296.68,13406.34,147,20.58
1766168264079,1257.59,13485.61,148,20.58
1766168264079,1257.60,13485.61,148,20.58
1766168264123,1354.05,13582.07,148,20.58
1766168264202,1256.25,13608.83,149,20.58
1766168264218,1290.57,13643.16,149,20.58
1766168264324,1258.57,13732.10,150,20.58
1766168264324,1258.60,13732.13,150,20.58
1766168264381,1370.09,13843.63,150,20.58
1766168264455,1263.83,13855.49,151,20.58
1766168264510,1383.60,13975.26,151,20.58
1766168264515,1387.70,13979.35,151,20.58
1766168264638,1387.33,14102.37,152,20.58
1766168264704,1266.54,14103.37,153,21.18
1766168264729,1289.88,14126.72,153,21.18
1766168264764,1391.87,14228.70,153,21.18
1766168264830,1278.67,14231.30,154,21.18
1766168264881,1365.54,14318.17,154,21.18
1766168264955,1285.67,14353.89,155,21.69
1766168264970,1331.25,14399.47,155,21.69
1766168265082,1286.61,14479.99,156,21.69
1766168265082,1286.64,14480.03,156,21.69
1766168265122,1381.09,14574.48,156,21.69
1766168265205,1288.72,14606.13,157,21.69
1766168265220,1321.77,14639.19,157,21.69
1766168265332,1289.02,14732.57,158,21.69
1766168265332,1289.03,14732.57,158,21.69
1766168265391,1414.29,14857.84,158,21.69
1766168265464,1288.87,14858.85,159,21.69
1766168265464,1288.90,14858.88,159,21.69
1766168265520,1415.16,14985.15,159,21.69
1766168265595,1299.03,14985.33,160,21.69
1766168265642,1368.04,15054.33,160,21.69
1766168265720,1300.79,15112.67,161,21.69
1766168265722,1300.83,15112.71,161,21.69
1766168265765,1388.89,15200.78,161,21.69
1766168265851,1301.07,15240.29,162,21.69
1766168265868,1336.07,15275.29,162,21.69
1766168265982,1303.74,15367.81,163,21.69
1766168265982,1303.83,15367.90,163,21.69
1766168266033,1381.71,15445.79,163,21.69
1766168266109,1307.02,15495.69,164,21.69
1766168266141,1352.11,15540.78,164,21.69
1766168266167,1434.98,15623.65,164,21.69
1766168266238,1320.17,15628.90,165,22.19
1766168266291,1380.12,15688.85,165,22.19
1766168266369,1325.09,15759.25,166,22.19
1766168266369,1325.09,15759.25,166,22.19
1766168266429,1453.87,15888.03,166,22.19
1766168266502,1324.62,15889.12,167,22.19
1766168266518,1366.60,15931.10,167,22.19
1766168266633,1324.72,16019.02,168,22.19
1766168266633,1324.76,16019.05,168,22.19
1766168266675,1421.21,16115.51,168,22.19
1766168266761,1330.88,16148.87,169,22.19
1766168266792,1381.03,16199.03,169,22.19
1766168266819,1453.78,16271.77,169,22.19
1766168266889,1334.19,16279.52,170,22.19
1766168266943,1397.96,16343.29,170,22.19
1766168267021,1340.92,16410.34,171,22.19
1766168267021,1340.95,16410.37,171,22.19
1766168267083,1454.54,16523.96,171,22.19
1766168267155,1344.17,16541.90,172,22.19
1766168267186,1384.03,16581.77,172,22.19
1766168267215,1475.25,16672.99,172,22.19
1766168267288,1344.29,16673.57,173,22.19
1766168267332,1448.72,16778.00,173,22.19
1766168267398,1344.55,16805.42,174,22.19
1766168267443,1353.53,16814.41,174,22.19
1766168267468,1458.65,16919.53,174,22.19
1766168267549,1344.55,16937.16,175,22.19
1766168267577,1385.02,16977.63,175,22.19
1766168267679,1344.65,17068.98,176,22.19
1766168267680,1344.67,17069.01,176,22.19
1766168267737,1475.52,17199.85,176,22.19
1766168267812,1344.53,17200.68,177,22.19
1766168267832,1385.64,17241.79,177,22.19
1766168267872,1475.52,17331.67,177,22.19
1766168267942,1347.74,17332.53,178,22.19
1766168267970,1403.24,17388.03,178,22.19
1766168268075,1348.34,17464.59,179,22.19
1766168268075,1348.38,17464.63,179,22.19
1766168268131,1454.58,17570.83,179,22.19
1766168268204,1348.44,17596.74,180,22.19
1766168268231,1398.71,17647.01,180,22.19
1766168268265,1479.42,17727.72,180,22.19
1766168268339,1350.30,17728.83,181,22.19
1766168268385,1432.10,17810.63,181,22.19
1766168268467,1360.98,17861.23,182,22.19
1766168268467,1361.01,17861.27,182,22.19
1766168268528,1494.15,17994.40,182,22.19
1766168268598,1371.63,17994.77,183,22.19
1766168268649,1434.16,18057.30,183,22.19
1766168268729,1374.94,18129.30,184,22.19
1766168268729,1374.98,18129.33,184,22.19
1766168268789,1508.72,18263.07,184,22.19
1766168268864,1375.11,18263.97,185,22.70
1766168268876,1402.71,18291.58,185,22.70
1766168268914,1488.64,18377.51,185,22.70
1766168268996,1377.58,18398.81,186,22.70
1766168269053,1477.43,18498.66,186,22.70
1766168269129,1380.03,18533.78,187,22.70
1766168269129,1380.05,18533.81,187,22.70
1766168269189,1483.56,18637.32,187,22.70
1766168269262,1380.41,18669.11,188,22.70
1766168269275,1406.49,18695.18,188,22.70
1766168269320,1510.00,18798.69,188,22.70
1766168269398,1381.73,18804.35,189,22.70
1766168269430,1434.68,18857.30,189,22.70
1766168269532,1382.78,18939.83,190,22.70
1766168269532,1382.78,18939.83,190,22.70
1766168269592,1489.05,19046.10,190,22.70
1766168269657,1391.34,19076.06,191,22.70
1766168269715,1527.45,19212.17,191,22.70
1766168269788,1391.49,19212.20,192,23.21
1766168269828,1445.17,19265.88,192,23.21
1766168269924,1402.14,19349.46,193,23.21
1766168269924,1402.18,19349.50,193,23.21
1766168269969,1489.18,19436.50,193,23.21
1766168270069,1408.21,19487.04,194,23.21
1766168270071,1408.21,19487.05,194,23.21
1766168270131,1545.73,19624.56,194,23.21
1766168270184,1414.01,19626.25,195,24.90
1766168270234,1440.97,19653.21,195,24.90
1766168270268,1547.85,19760.09,195,24.90
1766168270344,1413.61,19764.92,196,24.90
1766168270374,1490.45,19841.75,196,24.90
1766168270464,1424.00,19906.70,197,24.90
1766168270508,1449.37,19932.07,197,24.90
1766168270532,1549.99,20032.69,197,24.90
1766168270615,1431.16,20046.15,198,24.90
1766168270615,1431.17,20046.15,198,24.90
1766168270680,1562.11,20177.10,198,24.90
1766168270757,1431.67,20186.35,199,24.90
1766168270767,1450.61,20205.29,199,24.90
1766168270819,1562.18,20316.86,199,24.90
1766168270873,1444.64,20326.86,200,24.90
1766168270919,1518.21,20400.43,200,24.90
1766168271025,1455.86,20468.50,201,24.90
1766168271025,1455.97,20468.62,201,24.90
1766168271079,1583.61,20596.26,201,24.90
1766168271164,1468.28,20611.43,202,24.90
1766168271177,1497.67,20640.82,202,24.90
1766168271229,1586.54,20729.69,202,24.90
1766168271305,1475.43,20757.44,203,24.90
1766168271325,1517.70,20799.71,203,24.90
1766168271369,1611.98,20893.99,203,24.90
1766168271440,1491.06,20906.23,204,24.90
1766168271482,1549.26,20964.42,204,24.90
1766168271585,1498.43,21052.49,205,24.90
1766168271585,1498.43,21052.49,205,24.90
1766168271621,1586.02,21140.08,205,24.90
1766168271728,1499.17,21199.49,206,24.90
1766168271728,1499.20,21199.52,206,24.90
1766168271791,1646.07,21346.39,206,24.90
1766168271867,1513.81,21350.27,207,24.90
1766168271867,1513.82,21350.27,207,24.90
1766168271928,1661.37,21497.82,207,24.90
1766168272005,1514.62,21499.08,208,24.90
1766168272035,1548.46,21532.92,208,24.90
1766168272070,1663.18,21647.64,208,24.90
1766168272159,1525.09,21647.71,209,24.90
1766168272167,1539.17,21661.79,209,24.90
1766168272220,1668.58,21791.20,209,24.90
1766168272302,1527.69,21797.44,210,24.90
1766168272322,1590.72,21860.47,210,24.90
1766168272366,1677.45,21947.20,210,24.90
1766168272443,1539.40,21949.69,211,24.90
1766168272482,1600.39,22010.69,211,24.90
1766168272589,1538.25,22100.79,212,24.90
1766168272637,1605.33,22167.86,212,24.90
1766168272740,1544.65,22253.21,213,24.90
1766168272769,1594.87,22303.43,213,24.90
1766168272890,1544.05,22404.79,214,24.90
1766168272938,1615.03,22475.77,214,24.90
1766168273035,1545.44,22556.19,215,24.90
1766168273035,1545.44,22556.19,215,24.90
1766168273089,1656.39,22667.14,215,24.90
1766168273186,1545.68,22707.81,216,24.90
1766168273186,1545.70,22707.84,216,24.90
1766168273250,1696.72,22858.85,216,24.90
1766168273305,1545.59,22859.33,217,24.90
1766168273329,1545.79,22859.53,217,24.90
1766168273365,1622.38,22936.12,217,24.90
1766168273476,1547.72,23010.99,218,24.90
1766168273480,1549.27,23012.54,218,24.90
1766168273545,1698.80,23162.07,218,24.90
1766168273624,1547.75,23162.71,219,24.90
1766168273625,1547.75,23162.71,219,24.90
1766168273692,1699.69,23314.64,219,24.90
1766168273749,1551.26,23314.68,220,24.90
1766168273778,1561.68,23325.09,220,24.90
1766168273836,1671.61,23435.02,220,24.90
1766168273917,1551.56,23466.72,221,25.42
1766168273917,1551.56,23466.73,221,25.42
1766168273983,1703.34,23618.51,221,25.42
1766168274073,1554.31,23619.07,222,25.42
1766168274073,1554.34,23619.11,222,25.42
1766168274138,1705.68,23770.45,222,25.42
1766168274233,1555.92,23771.42,223,25.42
1766168274233,1555.93,23771.42,223,25.42
1766168274299,1696.97,23912.46,223,25.42
1766168274389,1556.18,23924.01,224,25.94
1766168274391,1556.29,23924.12,224,25.94
1766168274442,1654.42,24022.25,224,25.94
1766168274549,1565.27,24076.49,225,25.94
1766168274570,1606.21,24117.43,225,25.94
1766168274621,1707.63,24218.85,225,25.94
1766168274711,1577.32,24230.92,226,25.94
1766168274747,1616.04,24269.63,226,25.94
1766168274784,1713.34,24366.94,226,25.94
1766168274875,1577.48,24385.50,227,25.94
1766168274877,1577.61,24385.63,227,25.94
1766168274929,1686.00,24494.02,227,25.94
1766168275040,1583.59,24540.90,228,25.94
1766168275041,1583.60,24540.90,228,25.94
1766168275094,1633.66,24590.96,228,25.94
1766168275207,1583.42,24696.11,229,25.94
1766168275247,1635.27,24747.96,229,25.94
1766168275266,1714.69,24827.38,229,25.94
1766168275360,1590.64,24851.45,230,25.94
1766168275381,1634.43,24895.24,230,25.94
1766168275418,1711.32,24972.12,230,25.94
1766168275522,1594.58,25007.49,231,25.94
1766168275522,1594.60,25007.51,231,25.94
1766168275592,1750.06,25162.97,231,25.94
1766168275677,1594.93,25163.89,232,25.94
1766168275678,1594.99,25163.94,232,25.94
1766168275749,1751.32,25320.27,232,25.94
1766168275839,1602.14,25320.35,233,25.94
1766168275839,1602.14,25320.35,233,25.94
1766168275906,1759.27,25477.47,233,25.94
1766168275991,1612.54,25477.57,234,25.94
1766168276024,1685.41,25550.44,234,25.94
1766168276139,1616.71,25635.75,235,25.94
1766168276182,1678.09,25697.13,235,25.94
1766168276291,1617.23,25794.31,236,25.94
1766168276322,1685.97,25863.05,236,25.94
1766168276442,1625.44,25952.88,237,25.94
1766168276506,1783.74,26111.18,237,25.94
1766168276593,1626.55,26112.30,238,25.94
1766168276622,1701.16,26186.92,238,25.94
1766168276719,1640.85,26271.84,239,25.94
1766168276768,1706.89,26337.88,239,25.94
1766168276889,1642.37,26432.92,240,25.94
1766168276889,1642.38,26432.93,240,25.94
1766168276960,1774.79,26565.34,240,25.94
1766168277039,1651.96,26594.09,241,25.94
1766168277069,1713.31,26655.43,241,25.94
1766168277194,1657.46,26756.25,242,25.94
1766168277222,1716.75,26815.54,242,25.94
1766168277265,1819.78,26918.56,242,25.94
1766168277347,1657.76,26918.70,243,25.94
1766168277414,1820.52,27081.46,243,25.94
1766168277415,1820.52,27081.46,243,25.94
1766168277502,1672.97,27081.51,244,25.94
1766168277572,1836.75,27245.29,244,25.94
1766168277657,1679.05,27247.59,245,27.46
1766168277673,1717.87,27286.41,245,27.46
1766168277721,1835.71,27404.25,245,27.46
1766168277813,1677.63,27412.25,246,27.46
1766168277851,1711.12,27445.74,246,27.46
1766168277888,1800.39,27535.01,246,27.46
1766168277980,1677.76,27576.71,247,27.97
1766168277980,1677.77,27576.71,247,27.97
1766168278054,1841.13,27740.07,247,27.97
1766168278142,1677.93,27741.28,248,27.97
1766168278142,1677.96,27741.31,248,27.97
1766168278210,1842.94,27906.29,248,27.97
1766168278296,1685.88,27906.51,249,27.97
1766168278366,1849.75,28070.38,249,27.97
1766168278452,1689.63,28071.92,250,27.97
1766168278532,1855.03,28237.32,250,27.97
1766168278621,1689.90,28237.53,251,27.97
1766168278621,1689.93,28237.56,251,27.97
1766168278696,1837.86,28385.49,251,27.97
1766168278782,1692.99,28403.33,252,27.97
1766168278782,1693.02,28403.36,252,27.97
1766168278860,1858.42,28568.76,252,27.97
1766168278922,1707.28,28569.25,253,27.97
1766168279022,1874.13,28736.11,253,27.97
1766168279109,1708.94,28736.86,254,27.97
1766168279184,1752.98,28780.91,254,27.97
1766168279185,1866.22,28894.14,254,27.97
1766168279276,1708.81,28904.32,255,27.97
1766168279278,1708.84,28904.35,255,27.97
1766168279316,1795.63,28991.14,255,27.97
1766168279435,1710.40,29071.99,256,27.97
1766168279435,1710.43,29072.02,256,27.97
1766168279499,1821.21,29182.80,256,27.97
1766168279594,1712.52,29239.60,257,27.97
1766168279619,1765.38,29292.45,257,27.97
1766168279666,1878.02,29405.09,257,27.97
1766168279763,1712.86,29407.53,258,27.97
1766168279834,1827.42,29522.08,258,27.97
1766168279955,1752.06,29611.67,259,27.97
1766168279956,1752.18,29611.79,259,27.97
1766168280008,1887.24,29746.85,259,27.97
1766168280102,1719.72,29747.57,260,27.97
1766168280178,1880.29,29908.15,260,27.97
1766168280272,1730.72,29916.31,261,27.97
1766168280272,1730.75,29916.34,261,27.97
1766168280353,1900.63,30086.22,261,27.97
1766168280449,1736.64,30086.30,262,27.97
1766168280487,1786.42,30136.08,262,27.97
1766168280516,1875.77,30225.43,262,27.97
1766168280621,1736.78,30256.42,263,27.97
1766168280621,1736.78,30256.43,263,27.97
1766168280693,1837.31,30356.95,263,27.97
1766168280797,1751.70,30426.86,264,27.97
1766168280821,1797.69,30472.85,264,27.97
1766168280879,1921.09,30596.25,264,27.97
1766168280974,1757.96,30598.81,265,27.97
1766168280974,1758.00,30598.86,265,27.97
1766168281024,1857.25,30698.11,265,27.97
1766168281147,1760.49,30771.29,266,27.97
1766168281185,1814.25,30825.06,266,27.97
1766168281222,1915.75,30926.56,266,27.97
1766168281319,1760.57,30943.79,267,27.97
1766168281319,1760.60,30943.81,267,27.97
1766168281399,1917.44,31100.66,267,27.97
1766168281464,1771.72,31117.05,268,27.97
1766168281466,1771.73,31117.06,268,27.97
1766168281561,1945.06,31290.39,268,27.97
1766168281656,1772.47,31290.53,269,27.97
1766168281685,1807.64,31325.70,269,27.97
1766168281731,1910.96,31429.02,269,27.97
1766168281832,1777.93,31464.42,270,27.97
1766168281832,1777.93,31464.43,270,27.97
1766168281905,1902.56,31589.06,270,27.97
1766168282005,1793.22,31638.76,271,27.97
1766168282018,1834.86,31680.40,271,27.97
1766168282079,1945.92,31791.46,271,27.97
1766168282179,1804.26,31814.85,272,27.97
1766168282182,1804.26,31814.86,272,27.97
1766168282221,1880.00,31890.59,272,27.97
1766168282267,1979.12,31989.71,272,27.97
1766168282362,1805.56,31991.75,273,28.99
1766168282399,1848.64,32034.84,273,28.99
1766168282444,1921.34,32107.53,273,28.99
1766168282535,1821.67,32169.09,274,28.99
1766168282535,1821.70,32169.11,274,28.99
1766168282598,1917.90,32265.32,274,28.99
1766168282617,1994.08,32341.50,274,28.99
1766168282719,1822.98,32347.73,275,28.99
1766168282719,1822.99,32347.73,275,28.99
1766168282767,1930.65,32455.40,275,28.99
1766168282892,1837.63,32526.58,276,28.99
1766168282925,1904.91,32593.85,276,28.99
1766168282970,2012.69,32701.63,276,28.99
1766168283061,1851.87,32707.05,277,28.99
1766168283088,1884.16,32739.35,277,28.99
1766168283141,1988.03,32843.21,277,28.99
1766168283230,1853.63,32888.90,278,28.99
1766168283231,1853.66,32888.93,278,28.99
1766168283312,2024.48,33059.76,278,28.99
1766168283315,2035.73,33071.00,278,28.99
1766168283405,1864.58,33071.03,279,28.99
1766168283470,1977.38,33183.84,279,28.99
1766168283471,2013.14,33219.59,279,28.99
1766168283576,1869.00,33254.09,280,28.99
1766168283578,1869.25,33254.35,280,28.99
1766168283631,1949.30,33334.40,280,28.99
1766168283750,1879.50,33437.72,281,28.99
