ts_ms,heap_mb,total_mb,num_gc,pause_ms
1766167997838,943.93,968.06,8,0.52
1766167997918,941.67,1008.36,9,2.04
1766167998003,930.23,1047.60,10,2.04
1766167998017,934.49,1065.01,11,2.04
1766167998083,942.53,1108.42,11,2.04
1766167998085,942.58,1108.47,11,2.04
1766167998162,942.22,1156.62,12,2.04
1766167998193,932.15,1194.66,13,2.04
1766167998242,944.29,1206.80,13,2.04
1766167998325,943.32,1256.17,14,2.56
1766167998348,939.85,1265.67,15,3.07
1766167998400,941.98,1302.86,15,3.07
1766167998438,930.63,1340.21,16,3.07
1766167998491,943.37,1352.95,16,3.07
1766167998577,944.12,1402.37,17,3.07
1766167998602,941.31,1413.36,18,3.07
1766167998657,944.39,1453.53,18,3.07
1766167998687,930.62,1487.96,19,3.07
1766167998739,944.24,1501.58,19,3.07
1766167998822,943.21,1549.08,20,3.07
1766167998846,939.72,1561.65,21,3.07
1766167998904,942.09,1596.62,21,3.07
1766167998995,931.04,1633.10,22,3.07
1766167998998,943.37,1645.43,22,3.07
1766167999040,933.73,1684.57,23,3.07
1766167999096,940.41,1704.27,24,3.07
1766167999172,943.83,1743.01,24,3.07
1766167999252,943.99,1791.41,25,3.07
1766167999336,944.01,1839.47,26,3.59
1766167999336,944.02,1839.49,26,3.59
1766167999422,943.80,1888.08,27,3.59
1766167999438,939.87,1895.93,28,3.59
1766167999496,943.74,1936.26,28,3.59
1766167999552,936.36,1976.27,29,4.18
1766167999602,939.80,1991.21,30,4.18
1766167999659,941.90,2028.40,30,4.18
1766167999743,938.19,2073.33,31,4.18
1766167999743,943.95,2079.09,31,4.18
1766167999820,944.09,2126.14,32,4.18
1766167999842,943.12,2140.16,33,4.18
1766167999895,944.27,2173.62,33,4.18
1766167999980,944.15,2221.76,34,4.18
1766167999988,953.27,2234.15,35,4.18
1766168000060,943.42,2267.37,35,4.18
1766168000093,934.73,2302.48,36,5.71
1766168000145,942.29,2315.30,36,5.71
1766168000229,938.42,2360.48,37,5.71
1766168000239,939.76,2370.41,38,7.24
1766168000310,943.49,2412.66,38,7.24
1766168000343,930.85,2447.23,39,7.24
1766168000393,942.44,2458.82,39,7.24
1766168000484,943.21,2507.72,40,7.77
1766168000489,943.35,2507.85,40,7.77
1766168000561,940.87,2551.98,41,7.77
1766168000593,931.35,2588.04,42,8.29
1766168000647,944.36,2601.05,42,8.29
1766168000721,941.71,2646.96,43,9.82
1766168000738,943.89,2656.01,44,9.82
1766168000815,942.30,2693.59,44,9.82
1766168000839,941.18,2711.18,45,9.82
1766168000909,940.24,2740.02,45,9.82
1766168000944,930.50,2775.53,46,9.82
1766168000995,944.40,2789.42,46,9.82
1766168001047,935.57,2816.76,47,9.82
1766168001101,944.06,2843.17,48,9.82
1766168001162,943.71,2862.92,48,9.82
1766168001187,946.00,2884.83,49,9.82
1766168001242,937.03,2894.92,49,9.82
1766168001292,934.46,2928.44,50,9.82
1766168001345,946.47,2940.44,50,9.82
1766168001395,937.02,2969.05,51,9.82
1766168001448,943.19,2989.33,52,11.71
1766168001489,940.23,3009.44,52,11.71
1766168001579,944.44,3048.46,53,11.71
1766168001609,1009.46,3113.49,53,11.71
