ts_ms,heap_mb,total_mb,num_gc,pause_ms
1766168883462,931.65,994.75,9,1.01
1766168883520,931.57,1044.59,10,1.01
1766168883562,933.97,1064.06,11,1.01
1766168883604,943.07,1105.64,11,1.01
1766168883659,943.29,1153.86,12,2.78
1766168883715,943.01,1201.34,13,2.78
1766168883768,937.47,1243.77,14,2.78
1766168883825,942.85,1296.60,15,2.78
1766168883880,942.88,1344.50,16,2.78
1766168883905,935.91,1366.76,17,2.78
1766168883954,940.35,1402.12,18,2.78
1766168884005,935.78,1447.52,19,2.78
1766168884072,941.24,1506.62,20,2.78
1766168884104,942.91,1535.09,20,2.78
1766168884160,944.21,1583.26,21,3.29
1766168884215,943.96,1630.42,22,3.29
1766168884271,942.36,1675.95,23,3.82
1766168884324,942.94,1724.31,24,3.82
1766168884378,942.58,1770.12,25,3.82
1766168884405,927.81,1802.83,26,4.19
1766168884459,930.61,1850.98,27,4.19
1766168884510,928.82,1897.28,28,4.19
1766168884560,942.18,1925.28,29,4.19
1766168884612,938.04,1971.01,30,4.19
1766168884666,942.89,2019.25,31,6.17
1766168884720,939.31,2064.72,32,6.17
1766168884775,941.33,2112.51,33,6.17
1766168884806,942.79,2143.76,33,6.17
1766168884861,942.97,2189.22,34,6.17
1766168884911,941.28,2235.79,35,6.17
1766168884963,938.64,2279.78,36,6.17
1766168885025,942.99,2329.06,37,6.17
1766168885076,942.50,2376.56,38,6.17
1766168885106,927.96,2408.30,39,7.77
1766168885156,944.26,2443.60,40,7.77
1766168885205,939.04,2480.86,41,7.77
1766168885264,942.09,2534.66,42,7.77
1766168885314,941.68,2580.01,43,9.29
1766168885369,943.48,2627.53,44,9.29
1766168885419,940.23,2671.59,45,9.29
1766168885473,940.97,2718.22,46,10.87
1766168885525,940.84,2764.58,47,10.87
1766168885557,942.96,2791.31,47,10.87
1766168885609,943.03,2837.85,48,10.87
1766168885662,943.14,2882.66,49,12.85
1766168885715,942.23,2929.49,50,12.85
1766168885770,943.22,2975.59,51,12.85
1766168885823,942.90,3022.37,52,12.85
1766168885874,941.95,3065.98,53,12.85
1766168885929,941.48,3112.78,54,12.85
1766168885959,931.01,3146.82,55,12.85
1766168886008,942.79,3184.30,56,13.37
1766168886059,943.04,3228.22,57,13.37
1766168886113,942.75,3275.69,58,13.37
1766168886165,942.39,3319.34,59,13.37
1766168886219,944.04,3367.20,60,14.38
1766168886272,944.96,3414.15,61,14.38
1766168886304,943.52,3434.35,61,14.38
1766168886355,942.84,3481.83,62,15.38
1766168886411,942.90,3526.54,63,15.38
1766168886469,1002.59,3633.36,64,15.38
1766168886513,959.10,3633.91,65,15.38
1766168886587,994.93,3727.81,66,15.38
1766168886614,1070.15,3803.03,66,15.38
1766168886673,998.48,3825.66,67,15.38
1766168886714,1087.91,3915.09,67,15.38
1766168886768,1045.04,3965.34,68,15.89
1766168886840,1010.37,4022.71,69,16.39
1766168886866,1078.16,4090.50,69,16.39
1766168886959,1117.72,4222.00,70,16.39
1766168887027,1019.16,4222.83,71,16.39
1766168887095,1022.45,4322.40,72,16.39
1766168887108,1058.96,4358.91,72,16.39
1766168887184,1027.65,4423.01,73,16.39
1766168887209,1097.92,4493.27,73,16.39
1766168887269,1028.91,4524.17,74,16.89
1766168887308,1129.90,4625.16,74,16.89
1766168887384,1042.67,4639.07,75,16.89
1766168887444,1036.99,4726.55,76,16.89
1766168887482,1138.51,4828.08,76,16.89
1766168887535,1037.65,4828.43,77,17.40
1766168887573,1113.41,4904.19,77,17.40
1766168887625,1042.68,4930.45,78,17.91
1766168887660,1138.18,5025.95,78,17.91
1766168887725,1065.09,5054.87,79,18.42
1766168887758,1145.67,5135.45,79,18.42
1766168887842,1148.85,5238.31,80,18.42
1766168887895,1055.79,5238.76,81,18.42
1766168887917,1121.39,5304.36,81,18.42
1766168887982,1075.66,5356.49,82,18.42
1766168888016,1166.47,5447.31,82,18.42
1766168888069,1063.16,5448.67,83,18.42
1766168888109,1166.16,5551.68,83,18.42
1766168888194,1166.15,5656.02,84,18.42
1766168888249,1061.94,5656.09,85,18.42
1766168888263,1102.07,5696.23,85,18.42
1766168888340,1066.30,5760.62,86,19.93
1766168888364,1136.69,5831.01,86,19.93
1766168888435,1066.51,5865.34,87,19.93
1766168888472,1136.59,5935.41,87,19.93
1766168888526,1066.59,5970.12,88,19.93
1766168888564,1167.86,6071.40,88,19.93
1766168888618,1074.50,6075.35,89,21.44
1766168888657,1179.46,6180.31,89,21.44
1766168888715,1099.74,6205.41,90,21.96
1766168888804,1074.84,6286.00,91,21.96
1766168888821,1126.97,6338.13,91,21.96
1766168888892,1083.89,6391.65,92,21.96
1766168888915,1152.27,6460.04,92,21.96
1766168888985,1085.83,6499.24,93,21.96
1766168889024,1191.25,6604.66,93,21.96
1766168889079,1084.79,6604.72,94,21.96
1766168889117,1188.17,6708.10,94,21.96
1766168889156,1084.89,6711.34,95,21.96
1766168889212,1188.00,6814.44,95,21.96
1766168889271,1100.98,6833.96,96,23.61
1766168889306,1191.59,6924.58,96,23.61
1766168889359,1090.55,6924.78,97,23.61
1766168889488,1197.89,7138.95,98,23.61
1766168889559,1095.18,7140.36,99,23.61
1766168889580,1142.70,7187.88,99,23.61
1766168889621,1094.08,7246.44,100,23.61
1766168889658,1150.93,7303.29,100,23.61
1766168889734,1103.31,7354.07,101,25.12
1766168889762,1178.59,7429.35,101,25.12
1766168889829,1112.05,7462.56,102,25.12
1766168889867,1185.49,7536.00,102,25.12
1766168889925,1116.58,7571.73,103,25.12
1766168889956,1199.79,7654.94,103,25.12
1766168890020,1125.32,7681.46,104,25.12
1766168890060,1235.05,7791.19,104,25.12
1766168890121,1144.64,7810.51,105,25.65
1766168890155,1236.55,7902.41,105,25.65
1766168890209,1142.79,7919.11,106,25.65
1766168890299,1135.09,8013.09,107,25.65
1766168890317,1192.53,8070.53,107,25.65
1766168890395,1135.86,8124.51,108,25.65
1766168890412,1189.59,8178.24,108,25.65
1766168890497,1135.96,8236.02,109,25.65
1766168890509,1173.98,8274.04,109,25.65
1766168890592,1135.93,8347.49,110,25.65
1766168890611,1187.72,8399.28,110,25.65
1766168890692,1141.94,8459.05,111,25.65
1766168890708,1187.23,8504.34,111,25.65
1766168890788,1142.53,8571.19,112,25.65
1766168890822,1240.64,8669.30,112,25.65
1766168890883,1154.14,8684.02,113,25.65
1766168890920,1227.27,8757.14,113,25.65
1766168890977,1164.83,8797.48,114,25.65
1766168891008,1251.54,8884.20,114,25.65
1766168891077,1165.71,8911.83,115,25.65
1766168891129,1274.35,9020.47,115,25.65
1766168891183,1169.85,9026.94,116,26.16
1766168891208,1247.70,9104.79,116,26.16
1766168891279,1179.38,9141.80,117,26.16
1766168891315,1284.47,9246.89,117,26.16
1766168891375,1180.34,9257.62,118,26.16
1766168891409,1273.86,9351.14,118,26.16
1766168891477,1180.37,9373.47,119,26.67
1766168891518,1297.64,9490.74,119,26.67
1766168891572,1192.84,9491.00,120,26.67
1766168891616,1309.84,9608.00,120,26.67
1766168891675,1192.43,9608.12,121,26.67
1766168891716,1277.82,9693.51,121,26.67
1766168891771,1193.47,9725.21,122,27.18
1766168891807,1294.43,9826.18,122,27.18
1766168891854,1196.10,9842.42,123,27.18
1766168892142,1207.73,10197.53,126,28.69
1766168892173,1230.25,10220.04,126,28.69
1766168892259,1213.42,10315.51,127,28.69
1766168892259,1213.42,10315.51,127,28.69
1766168892342,1213.88,10434.54,128,28.69
1766168892390,1306.67,10527.32,128,28.69
1766168892463,1223.22,10553.96,129,28.69
1766168892463,1223.25,10553.99,129,28.69
1766168892505,1343.24,10673.98,129,28.69
1766168892562,1224.30,10674.44,130,30.22
1766168892605,1343.88,10794.03,130,30.22
1766168892680,1223.91,10794.12,131,30.22
1766168892705,1343.89,10914.10,131,30.22
1766168892762,1224.50,10914.79,132,30.22
1766168892806,1343.27,11033.57,132,30.22
1766168892863,1224.14,11034.58,133,30.22
1766168892906,1344.06,11154.51,133,30.22
1766168892962,1224.08,11154.75,134,30.22
1766168893064,1223.92,11274.69,135,30.22
1766168893064,1223.94,11274.72,135,30.22
1766168893109,1343.85,11394.63,135,30.22
1766168893164,1224.56,11395.42,136,31.73
1766168893265,1232.39,11515.07,137,31.73
1766168893265,1232.42,11515.10,137,31.73
1766168893309,1353.38,11636.06,137,31.73
1766168893363,1244.92,11637.06,138,31.73
1766168893407,1366.54,11758.67,138,31.73
1766168893466,1250.34,11761.78,139,31.73
1766168893509,1370.76,11882.20,139,31.73
1766168893567,1249.12,11885.33,140,31.73
1766168893610,1370.47,12006.68,140,31.73
1766168893668,1258.98,12006.80,141,31.73
1766168893710,1375.12,12122.93,141,31.73
1766168893773,1259.88,12130.28,142,31.73
1766168893810,1365.08,12235.48,142,31.73
1766168893891,1259.83,12253.80,143,31.73
1766168893940,1383.43,12377.39,143,31.73
1766168893999,1259.97,12377.45,144,31.73
