ts_ms,heap_mb,total_mb,num_gc,pause_ms
1766169071485,939.57,982.33,9,1.70
1766169071539,936.66,1029.17,10,2.22
1766169071598,927.45,1091.42,11,2.22
1766169071629,942.50,1106.83,11,2.22
1766169071684,942.49,1154.11,12,2.22
1766169071739,942.48,1201.55,13,2.22
1766169071796,942.44,1248.83,14,2.22
1766169071852,942.91,1296.14,15,3.73
1766169071904,942.48,1343.22,16,3.73
1766169071931,929.10,1377.53,17,3.73
1766169071985,927.85,1423.31,18,3.73
1766169072036,941.04,1449.15,19,3.73
1766169072091,938.58,1497.17,20,3.73
1766169072143,938.81,1543.54,21,3.73
1766169072180,943.24,1579.74,21,3.73
1766169072233,942.88,1626.47,22,3.73
1766169072289,942.66,1672.27,23,3.73
1766169072343,942.61,1720.07,24,3.73
1766169072402,942.47,1767.10,25,5.24
1766169072429,929.00,1800.03,26,5.24
1766169072480,940.70,1825.87,27,5.24
1766169072532,940.88,1874.94,28,5.24
1766169072591,940.57,1920.00,29,5.79
1766169072646,938.61,1966.93,30,5.79
1766169072696,940.66,2012.55,31,5.79
1766169072729,942.42,2046.20,31,5.79
1766169072783,942.50,2090.87,32,5.79
1766169072837,942.56,2138.24,33,5.79
1766169072889,942.61,2183.52,34,5.79
1766169072939,940.62,2227.62,35,5.79
1766169072988,939.14,2272.10,36,5.79
1766169073049,942.63,2322.53,37,5.79
1766169073102,942.33,2369.44,38,5.79
1766169073130,928.43,2400.67,39,5.79
1766169073181,941.70,2433.35,40,6.48
1766169073238,942.50,2478.12,41,6.99
1766169073291,927.90,2536.54,42,6.99
1766169073334,942.71,2565.23,43,6.99
1766169073388,944.62,2613.58,44,8.00
1766169073449,940.07,2660.74,45,8.00
1766169073481,942.22,2689.93,45,8.00
1766169073531,942.80,2734.21,46,8.00
1766169073585,940.12,2778.66,47,8.00
1766169073640,942.31,2825.42,48,8.51
1766169073693,939.33,2868.62,49,9.02
1766169073731,934.45,2910.93,50,9.02
1766169073784,934.85,2955.54,51,9.02
1766169073844,938.95,3005.74,52,9.02
1766169073880,928.52,3039.99,53,9.02
1766169073933,929.82,3086.68,54,9.02
1766169073981,941.40,3118.88,55,9.02
1766169074035,941.85,3166.51,56,9.02
1766169074089,940.09,3210.15,57,9.02
1766169074141,942.73,3257.64,58,9.02
1766169074193,945.54,3302.65,59,9.02
1766169074245,941.77,3345.86,60,9.02
1766169074288,939.59,3380.62,61,9.02
1766169074331,942.59,3417.90,61,9.02
1766169074385,943.52,3462.76,62,9.02
1766169074434,940.72,3507.03,63,9.02
1766169074491,943.28,3553.95,64,9.02
1766169074545,944.22,3590.61,65,9.02
1766169074591,940.15,3620.61,66,9.55
1766169074654,943.03,3659.78,67,9.90
1766169074722,941.76,3705.61,69,10.40
1766169074733,933.59,3717.87,69,10.40
1766169074781,947.34,3747.72,70,10.91
1766169074834,941.71,3772.74,71,10.91
1766169074887,942.90,3808.22,72,11.42
1766169074940,942.95,3838.13,73,11.42
1766169074990,938.62,3863.49,74,11.42
1766169075030,947.86,3889.12,75,11.42
1766169075083,943.10,3912.17,75,11.42
1766169075136,942.55,3941.97,76,11.42
1766169075184,941.05,3969.64,77,13.88
1766169075244,943.10,3999.28,78,13.88
1766169075302,942.97,4028.07,79,13.88
1766169075353,942.95,4054.20,80,15.39
1766169075408,942.95,4080.27,81,15.39
1766169075435,934.30,4098.61,82,15.39
1766169075484,942.89,4122.38,83,15.39
1766169075529,949.79,4146.63,84,15.39
1766169075589,944.48,4172.20,85,15.39
1766169075635,940.20,4191.77,86,15.39
1766169075700,947.70,4226.56,87,16.39
1766169075734,943.25,4233.10,87,16.39
1766169075787,946.59,4264.52,88,16.39
1766169075841,940.02,4281.44,89,16.39
1766169075882,940.52,4305.75,90,16.90
1766169075949,942.19,4329.50,91,16.90
1766169075989,940.56,4352.17,92,16.90
1766169076032,937.90,4372.19,93,16.90
1766169076083,948.73,4393.83,94,16.90
1766169076138,943.05,4414.64,95,18.41
1766169076191,943.28,4438.14,96,20.04
1766169076236,942.79,4454.73,97,20.04
1766169076300,935.87,4480.84,98,20.04
1766169076348,942.69,4498.06,99,20.04
1766169076381,942.81,4508.27,99,20.04
1766169076431,942.54,4527.42,100,20.04
1766169076493,943.32,4549.04,101,20.04
1766169076534,941.13,4566.99,102,20.04
1766169076600,942.24,4587.90,103,20.04
1766169076630,939.80,4603.45,104,20.04
1766169076703,1010.30,4693.09,105,20.04
1766169076741,1105.78,4788.58,105,20.04
1766169076794,1051.48,4823.89,106,20.04
1766169076865,1020.91,4892.54,107,20.04
1766169076890,1089.75,4961.38,107,20.04
1766169076948,1030.34,4993.07,108,20.04
1766169076985,1128.90,5091.63,108,20.04
1766169077041,1071.59,5132.30,109,20.54
1766169077113,1033.97,5196.07,110,20.54
1766169077151,1104.35,5266.45,110,20.54
1766169077198,1033.97,5297.65,111,20.54
1766169077238,1132.16,5395.84,111,20.54
1766169077284,1049.87,5409.48,112,20.54
1766169077369,1049.59,5506.09,113,20.54
1766169077381,1085.02,5541.52,113,20.54
1766169077457,1046.25,5609.23,114,20.54
1766169077481,1107.93,5670.90,114,20.54
1766169077549,1045.95,5712.05,115,22.05
1766169077590,1135.19,5801.29,115,22.05
1766169077641,1061.90,5825.62,116,22.05
1766169077724,1058.85,5918.33,117,22.05
1766169077748,1126.47,5985.95,117,22.05
1766169077814,1059.54,6022.38,118,22.05
1766169077838,1126.29,6089.13,118,22.05
1766169077905,1059.69,6126.58,119,22.05
1766169077930,1131.87,6198.76,119,22.05
1766169077995,1060.64,6230.73,120,22.05
1766169078034,1164.85,6334.94,120,22.05
1766169078080,1068.91,6335.45,121,22.05
1766169078170,1069.22,6439.99,122,22.05
1766169078183,1109.32,6480.09,122,22.05
1766169078261,1069.70,6545.08,123,22.05
1766169078283,1134.42,6609.80,123,22.05
1766169078362,1069.73,6650.19,124,22.05
1766169078399,1174.67,6755.13,124,22.05
1766169078450,1069.70,6755.26,125,22.05
1766169078485,1163.31,6848.88,125,22.05
1766169078540,1070.95,6861.22,126,22.05
1766169078580,1175.02,6965.28,126,22.05
1766169078630,1071.08,6966.39,127,22.05
1766169078723,1074.39,7070.60,128,22.05
1766169078738,1118.25,7114.46,128,22.05
1766169078801,1075.07,7176.46,129,22.05
1766169078858,1122.86,7224.25,129,22.05
1766169078911,1074.74,7281.61,130,22.05
1766169078934,1142.06,7348.94,130,22.05
1766169079005,1074.73,7387.13,131,22.05
1766169079032,1151.06,7463.46,131,22.05
1766169079096,1074.72,7492.62,132,22.56
1766169079134,1178.22,7596.13,132,22.56
1766169079223,1190.75,7705.83,133,23.08
1766169079275,1090.11,7706.12,134,23.08
1766169079292,1138.00,7754.01,134,23.08
1766169079369,1090.25,7812.85,135,23.08
1766169079384,1138.45,7861.05,135,23.08
1766169079461,1090.34,7919.93,136,23.59
1766169079489,1166.41,7996.00,136,23.59
1766169079553,1090.31,8026.97,137,23.59
1766169079580,1163.10,8099.77,137,23.59
1766169079647,1100.64,8134.20,138,23.59
1766169079684,1204.14,8237.70,138,23.59
1766169079778,1213.81,8351.65,139,23.59
1766169079828,1110.99,8352.70,140,23.59
1766169079839,1144.47,8386.18,140,23.59
1766169079924,1110.06,8460.72,141,23.59
1766169079934,1146.92,8497.58,141,23.59
1766169080018,1110.04,8569.68,142,23.59
1766169080031,1149.57,8609.20,142,23.59
1766169080110,1110.07,8678.65,143,23.59
1766169080151,1219.02,8787.61,143,23.59
