ts_ms,heap_mb,total_mb,num_gc,pause_ms
1766168996418,1730.67,23436.58,219,27.35
1766168996459,1828.29,23534.21,219,27.35
1766168996544,1693.01,23548.07,220,27.35
1766168996567,1747.60,23602.66,220,27.35
1766168996605,1840.98,23696.04,220,27.35
1766168996700,1696.87,23714.40,221,27.35
1766168996705,1712.01,23729.54,221,27.35
1766168996762,1854.72,23872.25,221,27.35
1766168996847,1696.99,23880.85,222,27.35
1766168996871,1734.22,23918.08,222,27.35
1766168996914,1860.45,24044.31,222,27.35
1766168997003,1697.07,24047.38,223,27.35
1766168997003,1697.10,24047.41,223,27.35
1766168997073,1862.83,24213.14,223,27.35
1766168997159,1700.51,24213.86,224,27.35
1766168997160,1700.51,24213.87,224,27.35
1766168997224,1867.31,24380.67,224,27.35
1766168997310,1700.92,24380.73,225,27.35
1766168997310,1700.92,24380.73,225,27.35
1766168997372,1867.69,24547.50,225,27.35
1766168997451,1700.94,24547.62,226,27.35
1766168997456,1715.86,24562.55,226,27.35
1766168997512,1867.77,24714.45,226,27.35
1766168997593,1700.90,24714.46,227,27.35
1766168997613,1759.08,24772.64,227,27.35
1766168997653,1858.65,24872.22,227,27.35
1766168997731,1700.92,24881.33,228,27.35
1766168997794,1867.71,25048.13,228,27.35
1766168997872,1700.98,25048.25,229,27.35
1766168997872,1701.00,25048.28,229,27.35
1766168997919,1834.46,25181.73,229,27.35
1766168998009,1710.92,25215.12,230,27.86
1766168998016,1710.92,25215.12,230,27.86
1766168998077,1876.06,25380.26,230,27.86
1766168998163,1726.16,25383.07,231,27.86
1766168998163,1726.16,25383.07,231,27.86
1766168998228,1895.31,25552.22,231,27.86
1766168998309,1727.54,25552.40,232,27.86
1766168998316,1727.54,25552.41,232,27.86
1766168998376,1897.03,25721.90,232,27.86
1766168998459,1728.17,25722.00,233,27.86
1766168998459,1728.22,25722.05,233,27.86
1766168998520,1856.18,25850.01,233,27.86
1766168998601,1735.56,25891.64,234,27.86
1766168998665,1905.74,26061.82,234,27.86
1766168998744,1736.21,26061.94,235,27.86
1766168998758,1788.52,26114.24,235,27.86
1766168998804,1906.63,26232.36,235,27.86
1766168998882,1739.59,26232.40,236,27.86
1766168998922,1861.62,26354.43,236,27.86
1766168999022,1742.51,26403.20,237,27.86
1766168999022,1742.54,26403.23,237,27.86
1766168999083,1913.38,26574.07,237,27.86
1766168999161,1742.61,26574.10,238,27.86
1766168999163,1742.61,26574.10,238,27.86
1766168999222,1913.66,26745.14,238,27.86
1766168999303,1745.69,26745.20,239,29.38
1766168999303,1745.69,26745.20,239,29.38
1766168999364,1916.91,26916.41,239,29.38
1766168999442,1746.08,26916.47,240,29.38
1766168999584,1746.38,27087.93,241,29.38
1766168999584,1746.38,27087.94,241,29.38
1766168999638,1894.59,27236.15,241,29.38
1766168999725,1746.30,27259.16,242,30.89
1766168999725,1746.30,27259.16,242,30.89
1766168999790,1915.11,27427.97,242,30.89
1766168999878,1748.74,27430.67,243,30.89
1766168999879,1749.01,27430.94,243,30.89
1766168999938,1920.13,27602.06,243,30.89
1766169000019,1748.94,27602.13,244,30.89
1766169000019,1749.01,27602.19,244,30.89
1766169000061,1865.37,27718.55,244,30.89
1766169000167,1759.64,27773.76,245,30.89
1766169000182,1769.04,27783.15,245,30.89
1766169000211,1863.94,27878.05,245,30.89
1766169000324,1760.69,27946.42,246,30.89
1766169000324,1760.79,27946.53,246,30.89
1766169000385,1930.92,28116.66,246,30.89
1766169000471,1760.71,28119.11,247,30.89
1766169000471,1760.77,28119.17,247,30.89
1766169000515,1885.88,28244.28,247,30.89
1766169000615,1760.82,28291.77,248,30.89
1766169000615,1763.79,28294.74,248,30.89
1766169000660,1894.09,28425.04,248,30.89
1766169000779,1762.58,28464.45,249,32.40
1766169000779,1762.58,28464.45,249,32.40
1766169000837,1935.28,28637.16,249,32.40
1766169000919,1762.74,28637.29,250,32.40
1766169000921,1763.06,28637.61,250,32.40
1766169000965,1889.64,28764.18,250,32.40
1766169001065,1762.96,28810.17,251,32.40
1766169001075,1762.96,28810.18,251,32.40
1766169001138,1936.52,28983.74,251,32.40
1766169001213,1774.39,28984.96,252,32.40
1766169001213,1775.80,28986.36,252,32.40
1766169001271,1912.49,29123.05,252,32.40
1766169001360,1781.19,29159.02,253,32.40
1766169001360,1781.22,29159.05,253,32.40
1766169001425,1955.85,29333.68,253,32.40
1766169001502,1796.87,29333.85,254,32.40
1766169001568,1973.18,29510.16,254,32.40
1766169001651,1807.49,29510.19,255,32.40
1766169001652,1807.50,29510.19,255,32.40
1766169001716,1981.52,29684.21,255,32.40
1766169001798,1811.34,29687.57,256,32.40
1766169001817,1875.33,29751.57,256,32.40
1766169001854,1969.31,29845.55,256,32.40
1766169001945,1814.60,29865.28,257,32.40
1766169002003,1971.86,30022.54,257,32.40
1766169002004,1972.69,30023.37,257,32.40
1766169002094,1815.17,30043.29,258,32.40
1766169002158,1993.14,30221.26,258,32.40
1766169002265,1900.89,30304.26,259,32.40
1766169002265,1901.79,30305.16,259,32.40
1766169002309,1996.89,30400.25,259,32.40
1766169002386,1831.00,30400.51,260,32.40
1766169002404,1892.28,30461.78,260,32.40
1766169002454,2010.79,30580.29,260,32.40
1766169002537,1846.79,30580.32,261,32.40
1766169002604,2000.29,30733.82,261,32.40
1766169002604,2028.29,30761.82,261,32.40
1766169002695,1886.92,30784.05,262,32.40
1766169002712,1934.42,30831.55,262,32.40
1766169002753,2036.99,30934.12,262,32.40
1766169002843,1871.68,30948.02,263,32.40
1766169002866,1946.63,31022.98,263,32.40
1766169002912,2046.94,31123.28,263,32.40
1766169002996,1882.06,31131.68,264,32.40
1766169003016,1945.21,31194.82,264,32.40
1766169003063,2059.31,31308.93,264,32.40
1766169003163,1883.07,31316.33,265,32.40
1766169003163,1883.14,31316.40,265,32.40
1766169003235,2067.63,31500.89,265,32.40
1766169003319,1891.56,31501.84,266,32.40
1766169003320,1891.56,31501.84,266,32.40
1766169003391,2072.05,31682.33,266,32.40
1766169003475,1892.29,31687.52,267,32.40
1766169003475,1892.32,31687.55,267,32.40
1766169003549,2077.77,31873.00,267,32.40
1766169003635,1892.14,31873.05,268,32.40
1766169003707,2078.49,32059.40,268,32.40
1766169003799,1900.85,32061.13,269,32.40
1766169003817,1955.99,32116.27,269,32.40
1766169003871,2069.44,32229.72,269,32.40
1766169003960,1899.16,32247.38,270,32.88
1766169003963,1899.17,32247.39,270,32.88
1766169004032,2085.50,32433.72,270,32.88
1766169004195,2094.77,32621.21,271,32.88
1766169004480,2024.13,32922.55,273,33.38
1766169004509,2098.69,32997.12,273,33.38
1766169004597,1913.83,32997.50,274,33.89
1766169004610,1962.25,33045.92,274,33.89
1766169004652,2066.72,33150.39,274,33.89
1766169004753,1916.89,33185.31,275,35.40
1766169004753,1916.89,33185.31,275,35.40
1766169004824,2060.91,33329.34,275,35.40
1766169004909,1917.67,33373.34,276,35.91
1766169004909,1917.67,33373.34,276,35.91
1766169004977,2105.30,33560.97,276,35.91
1766169005067,1919.83,33561.40,277,35.91
1766169005068,1920.42,33562.00,277,35.91
1766169005124,2076.05,33717.63,277,35.91
1766169005222,1920.49,33749.66,278,35.91
1766169005222,1920.51,33749.69,278,35.91
1766169005263,2031.37,33860.54,278,35.91
1766169005381,1920.63,33938.06,279,35.91
1766169005452,2108.96,34126.39,279,35.91
1766169005534,1922.10,34126.43,280,35.91
1766169005561,1999.28,34203.61,280,35.91
1766169005605,2110.61,34314.93,280,35.91
1766169005698,1923.99,34314.98,281,35.91
1766169005712,1972.75,34363.74,281,35.91
1766169005764,2104.22,34495.20,281,35.91
1766169005856,1924.10,34503.64,282,35.91
1766169005856,1924.13,34503.67,282,35.91
1766169005905,2062.20,34641.74,282,35.91
1766169006022,1924.34,34692.30,283,35.91
1766169006022,1924.34,34692.30,283,35.91
1766169006098,2112.84,34880.80,283,35.91
1766169006196,1924.27,34880.89,284,35.91
1766169006213,1976.54,34933.15,284,35.91
1766169006252,2071.85,35028.47,284,35.91
1766169006364,1925.63,35070.48,285,35.91
1766169006364,1925.63,35070.49,285,35.91
1766169006439,2113.36,35258.21,285,35.91
1766169006550,1924.86,35258.25,286,35.91
1766169006550,1924.86,35258.25,286,35.91
1766169006556,1941.14,35274.53,286,35.91
1766169006624,2083.13,35416.52,286,35.91
1766169006727,1924.94,35446.98,287,35.91
1766169006727,1924.95,35446.99,287,35.91
1766169006800,2113.53,35635.57,287,35.91
1766169006863,1927.18,35635.80,288,35.91
1766169006900,1940.69,35649.32,288,35.91
1766169006912,1978.68,35687.31,288,35.91
1766169006964,2113.12,35821.75,288,35.91
1766169007061,1927.23,35824.68,289,35.91
1766169007061,1927.23,35824.69,289,35.91
1766169007129,2116.00,36013.45,289,35.91
1766169007223,1927.33,36013.57,290,35.91
1766169007223,1927.33,36013.57,290,35.91
1766169007262,2041.06,36127.30,290,35.91
1766169007387,1928.03,36202.44,291,35.91
1766169007414,2012.92,36287.32,291,35.91
1766169007456,2116.95,36391.35,291,35.91
1766169007544,1931.16,36391.39,292,35.91
1766169007559,1979.52,36439.75,292,35.91
1766169007615,2100.60,36560.83,292,35.91
1766169007707,1931.43,36580.62,293,35.91
1766169007707,1931.49,36580.67,293,35.91
1766169007759,2082.94,36732.12,293,35.91
1766169007864,1931.92,36769.97,294,35.91
1766169007864,1931.95,36770.00,294,35.91
1766169007934,2121.22,36959.26,294,35.91
1766169008024,1932.49,36959.29,295,35.91
1766169008025,1932.49,36959.29,295,35.91
1766169008096,2121.55,37148.36,295,35.91
1766169008185,1932.99,37148.65,296,35.91
1766169008254,2122.25,37337.91,296,35.91
1766169008348,1933.63,37338.09,297,35.91
1766169008368,1996.14,37400.59,297,35.91
1766169008421,2084.13,37488.58,297,35.91
1766169008517,1934.22,37527.39,298,35.91
1766169008517,1934.22,37527.39,298,35.91
1766169008553,2029.11,37622.28,298,35.91
1766169008697,1938.32,37718.72,299,35.91
1766169008713,1993.80,37774.21,299,35.91
1766169008763,2119.75,37900.16,299,35.91
1766169008858,1937.20,37908.50,300,35.91
1766169008871,1944.86,37916.17,300,35.91
1766169008908,2053.10,38024.40,300,35.91
1766169009028,1937.21,38098.21,301,35.91
1766169009028,1937.24,38098.24,301,35.91
1766169009062,2039.18,38200.18,301,35.91
1766169009188,1938.71,38287.96,302,35.91
1766169009213,2023.33,38372.57,302,35.91
1766169009255,2126.68,38475.93,302,35.91
1766169009348,1941.16,38478.50,303,35.91
1766169009420,2131.02,38668.36,303,35.91
1766169009509,1940.61,38668.49,304,36.91
1766169009509,1940.61,38668.50,304,36.91
1766169009581,2130.62,38858.51,304,36.91
1766169009654,1948.74,38864.42,305,36.91
1766169009669,1960.81,38876.50,305,36.91
1766169009729,2008.19,38923.87,305,36.91
1766169009754,2095.33,39011.01,305,36.91
1766169009861,1945.05,39055.22,306,36.91
1766169009861,1945.05,39055.22,306,36.91
1766169009935,2134.92,39245.09,306,36.91
1766169010029,1944.76,39245.78,307,38.43
