ts_ms,heap_mb,total_mb,num_gc,pause_ms
1766167533663,1284.04,10741.00,127,17.35
1766167533728,1203.77,10778.71,128,17.86
1766167533728,1203.89,10778.83,128,17.86
1766167533790,1321.87,10896.81,128,17.86
1766167533848,1215.10,10902.13,129,17.86
1766167533909,1333.24,11020.28,129,17.86
1766167533969,1210.88,11021.34,130,18.37
1766167533985,1243.93,11054.38,130,18.37
1766167534028,1328.06,11138.51,130,18.37
1766167534140,1329.64,11258.78,131,18.37
1766167534197,1211.39,11258.90,132,18.37
1766167534223,1260.41,11307.92,132,18.37
1766167534317,1211.43,11377.73,133,18.37
1766167534335,1249.02,11415.32,133,18.37
1766167534382,1318.57,11484.87,133,18.37
1766167534424,1211.60,11496.66,134,18.37
1766167534503,1288.16,11573.22,134,18.37
1766167534562,1211.46,11615.30,135,18.37
1766167534598,1251.20,11655.04,135,18.37
1766167534628,1327.35,11731.19,135,18.37
1766167534691,1221.93,11734.17,136,18.37
1766167534732,1298.25,11810.50,136,18.37
1766167534794,1240.22,11861.43,137,19.44
1766167534873,1360.89,11982.10,137,19.44
1766167534873,1361.09,11982.30,137,19.44
1766167534955,1235.77,11984.23,138,19.44
1766167534989,1349.43,12097.89,138,19.44
1766167535054,1234.15,12104.13,139,19.44
1766167535075,1273.28,12143.25,139,19.44
1766167535175,1244.86,12225.30,140,20.44
1766167535175,1244.90,12225.35,140,20.44
1766167535235,1362.21,12342.65,140,20.44
1766167535292,1255.97,12347.66,141,20.44
1766167535334,1335.30,12426.98,141,20.44
1766167535414,1258.88,12471.10,142,21.95
1766167535489,1381.99,12594.21,142,21.95
1766167535559,1264.63,12594.68,143,21.95
1766167535623,1387.93,12717.99,143,21.95
1766167535624,1388.11,12718.16,143,21.95
1766167535688,1266.68,12720.30,144,21.95
1766167535758,1382.31,12835.92,144,21.95
1766167535820,1266.31,12843.08,145,21.95
1766167535854,1338.65,12915.43,145,21.95
1766167535883,1389.38,12966.15,145,21.95
1766167535951,1266.10,12967.23,146,21.95
1766167535980,1317.77,13018.90,146,21.95
